dataset,model,question_id,y_true,p_pred,fold
medqa,r1-distill-llama-8b,medqa_test_00583,0,0.313257,3
medqa,r1-distill-llama-8b,medqa_test_00911,0,0.4475,1
medqa,r1-distill-llama-8b,medqa_test_00964,0,0.276799,2
medqa,r1-distill-llama-8b,medqa_test_00122,1,0.798863,1
medqa,r1-distill-llama-8b,medqa_test_00413,1,0.574881,5
medqa,r1-distill-llama-8b,medqa_test_00240,1,0.508365,3
medqa,r1-distill-llama-8b,medqa_test_01067,0,0.448121,4
medqa,r1-distill-llama-8b,medqa_test_00691,1,0.697261,4
medqa,r1-distill-llama-8b,medqa_test_00069,1,0.420185,4
medqa,r1-distill-llama-8b,medqa_test_00609,1,0.664759,5
medqa,r1-distill-llama-8b,medqa_test_00190,0,0.573547,5
medqa,r1-distill-llama-8b,medqa_test_00871,1,0.54869,2
medqa,r1-distill-llama-8b,medqa_test_00082,0,0.39024,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04946,0,0.194681,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06900,1,0.722369,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01405,0,0.15706,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03199,1,0.780118,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00399,0,0.436886,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06405,0,0.16565,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07379,0,0.752849,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02736,1,0.810872,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02400,1,0.636455,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00612,0,0.537732,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04994,0,0.380152,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02961,1,0.503248,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08614,1,0.857778,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05716,1,0.663315,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07328,0,0.49254,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07664,1,0.741987,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02354,0,0.521411,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04767,0,0.690823,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05252,0,0.531554,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10247,1,0.756859,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01449,0,0.160083,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08489,1,0.814913,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07315,0,0.433345,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07308,0,0.209246,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05875,1,0.762529,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10639,0,0.474047,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07624,0,0.746029,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08841,1,0.731839,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10104,1,0.609651,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07610,1,0.460675,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01518,0,0.651218,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_11897,0,0.316982,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03821,1,0.821193,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02666,0,0.313414,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04762,1,0.683759,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10305,1,0.699243,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10990,1,0.595093,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10376,1,0.262806,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07465,0,0.281287,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06478,1,0.327466,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07227,0,0.85797,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08081,1,0.292709,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02006,0,0.16477,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06169,1,0.743588,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00777,1,0.71708,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03086,1,0.908158,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06764,0,0.347923,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04577,0,0.483873,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04648,0,0.131001,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03333,1,0.400334,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07073,0,0.591251,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02543,0,0.375593,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09545,1,0.824928,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05814,1,0.663903,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10619,0,0.248811,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04531,1,0.604665,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05901,0,0.155364,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01520,0,0.364194,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04600,1,0.373076,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08707,1,0.872991,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06047,1,0.559788,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10314,1,0.602761,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06344,0,0.064548,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07841,1,0.820685,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02367,0,0.276771,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03243,0,0.27664,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03551,1,0.473604,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00105,1,0.770118,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07621,1,0.402844,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05290,0,0.646309,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06374,0,0.229541,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04854,1,0.821165,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01994,0,0.420098,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08531,1,0.505561,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07336,0,0.279808,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06826,1,0.695113,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03296,1,0.317761,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01155,0,0.242037,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04641,0,0.403901,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06440,0,0.117382,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04810,0,0.251012,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06683,0,0.610589,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10242,1,0.651361,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06474,0,0.498105,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01722,0,0.187628,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01510,0,0.567938,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07068,0,0.67228,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01471,1,0.316226,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04667,0,0.69792,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04596,1,0.316029,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_11048,0,0.740375,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08599,1,0.798197,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06330,0,0.443024,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09589,1,0.819239,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01851,0,0.727591,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04323,1,0.571545,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03177,0,0.491945,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02899,1,0.736778,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06094,0,0.522358,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10249,0,0.259687,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10777,0,0.253851,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00193,0,0.597216,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06476,0,0.709507,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03128,1,0.762307,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06423,0,0.30115,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02619,0,0.278281,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07547,0,0.629528,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03546,1,0.429036,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05346,0,0.195041,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02989,1,0.250825,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01054,0,0.21619,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07105,0,0.530356,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03107,1,0.52492,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10696,0,0.315015,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02622,1,0.145424,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02098,1,0.75362,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01873,0,0.386137,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02310,1,0.390123,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04768,0,0.283532,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00538,1,0.663506,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08558,1,0.723967,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02212,1,0.714339,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00294,0,0.287964,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01352,0,0.125884,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10274,0,0.264932,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00677,1,0.580689,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06106,1,0.644927,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01153,0,0.430304,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10822,0,0.238406,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00244,0,0.188775,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05645,1,0.502246,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01750,0,0.197566,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01875,0,0.048532,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01105,0,0.263135,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03360,1,0.787371,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01281,0,0.465259,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06933,1,0.39692,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01741,0,0.056262,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07745,0,0.233221,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05863,0,0.371153,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00578,0,0.464612,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01634,0,0.294441,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01115,0,0.756341,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01088,0,0.182472,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09247,1,0.563421,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00943,0,0.489227,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05483,1,0.217226,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00881,1,0.698078,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06356,0,0.179862,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05571,0,0.383401,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05042,0,0.76617,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06964,1,0.55489,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06324,0,0.692999,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_11328,1,0.70431,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10848,0,0.211246,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09027,0,0.248772,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06780,1,0.202416,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06430,0,0.273786,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09215,1,0.534372,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08916,0,0.898201,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03285,1,0.745022,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07952,0,0.706898,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02613,1,0.443519,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07051,1,0.298999,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06654,1,0.346355,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08077,1,0.761422,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02376,0,0.335214,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10943,0,0.607355,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01822,0,0.109957,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08513,1,0.812109,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06409,1,0.556425,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05509,1,0.503271,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07012,0,0.669906,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07233,1,0.793827,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04296,1,0.772778,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02676,1,0.354286,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07131,0,0.819434,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03420,0,0.23855,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07275,1,0.687848,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10194,0,0.41323,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07176,1,0.504823,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00102,1,0.523407,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01799,1,0.191186,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06147,0,0.403761,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02443,1,0.839351,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05266,0,0.68186,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05079,1,0.489015,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07712,1,0.715105,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07938,0,0.324541,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10854,1,0.594414,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02199,0,0.61294,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00801,0,0.037179,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04601,0,0.164282,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06758,1,0.757414,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05350,0,0.279178,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02247,1,0.728839,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01490,0,0.276685,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00144,1,0.807124,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03337,0,0.764037,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05298,0,0.2541,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02279,1,0.462642,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06777,1,0.491285,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03188,0,0.809358,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04250,1,0.746746,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01250,0,0.346131,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02173,0,0.633629,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00728,1,0.480108,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01919,0,0.360271,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05840,0,0.575919,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10423,1,0.364442,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05818,0,0.566344,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10067,1,0.738565,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08111,1,0.819579,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05926,0,0.219392,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00751,0,0.581183,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10827,1,0.742278,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08788,0,0.259101,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00644,1,0.738705,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01205,1,0.752947,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05689,0,0.396024,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05010,0,0.458572,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05512,0,0.248664,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06901,1,0.567287,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04665,1,0.797578,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06854,0,0.207002,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02874,0,0.279998,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_11021,1,0.176392,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06497,1,0.65426,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08694,1,0.627358,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05696,0,0.74551,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07437,1,0.625635,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01831,0,0.601768,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02148,1,0.707704,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00219,1,0.466212,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01532,1,0.428644,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03087,1,0.37947,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07100,1,0.65424,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09170,1,0.676581,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04309,1,0.631546,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08993,1,0.785391,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10113,1,0.571071,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08399,1,0.844536,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01252,0,0.207841,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02171,0,0.633125,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07031,1,0.681213,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_11015,0,0.333846,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06831,1,0.562197,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09713,1,0.741052,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05195,1,0.070553,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08685,0,0.677686,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04928,1,0.503446,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01141,0,0.367567,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06313,1,0.804595,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06295,0,0.221698,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08122,1,0.838722,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00811,1,0.438625,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06830,1,0.856753,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02011,0,0.643178,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01134,0,0.142071,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01760,0,0.468284,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09123,0,0.75593,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04867,0,0.545078,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00329,1,0.529067,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01736,1,0.579062,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04974,1,0.575577,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04929,1,0.774235,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00906,0,0.244987,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_04603,0,0.495518,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06663,0,0.23407,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05202,1,0.313547,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_07832,1,0.364557,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06787,1,0.587473,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03436,1,0.742191,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05678,0,0.746176,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_11904,0,0.197573,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06424,0,0.143046,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02283,0,0.376504,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01003,0,0.03554,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10324,0,0.567033,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_11346,1,0.629904,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03182,1,0.818604,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08688,0,0.769103,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05109,0,0.443964,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10163,0,0.516802,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_11639,1,0.801393,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06451,0,0.240806,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00836,0,0.377203,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08372,1,0.586092,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01355,0,0.394941,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10802,0,0.165836,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00880,0,0.340209,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03601,1,0.530145,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09942,0,0.736885,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06822,0,0.748065,5
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05452,0,0.560684,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09544,1,0.661557,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00425,1,0.471902,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02544,1,0.692167,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08699,1,0.6487,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03795,1,0.832061,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06341,1,0.510354,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06977,0,0.179202,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06331,1,0.671254,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06905,0,0.264898,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02285,0,0.696378,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_11020,0,0.333444,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_05679,0,0.544313,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06517,0,0.589666,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_03061,1,0.609997,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10973,0,0.713617,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09801,1,0.684525,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02225,1,0.73556,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_00940,0,0.191221,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_06579,0,0.453062,4
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_08275,1,0.657276,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09550,0,0.663878,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02498,1,0.715773,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_09911,1,0.475215,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_01960,1,0.190245,3
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_10708,1,0.29366,2
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_02841,0,0.583381,1
mmlu_pro,r1-distill-llama-8b,mmlu_pro_test_11547,0,0.69691,1
