question_id,model,dataset,gold_answer,greedy_choice,correct,in_all_clean,greedy_truncated,n_samples_clean,n_samples_with_letter,trace_length,hedging_formal,hedging_reasoning,hedging_combined,connector_density,rep_3,rep_4,rep_5,trace_divergence,answer_semantic_entropy,p_true,verbalized_confidence
medqa_test_01069,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,579.9,0.01785748515902017,0.0,0.01785748515902017,0.0,0.05788419296879286,0.03174913452382747,0.01844069323270372,0.09454724937677383,0.8812908992306927,1.0,0.95
medqa_test_00912,qwen3-4b-nothink,medqa,B,D,False,True,False,10,10,657.9,0.010956516573815847,0.0016261976613576221,0.01258271423517347,0.001532455218933315,0.09437367346755467,0.05285241147458471,0.029303750205748037,0.1551719754934311,0.9219280948873623,1.0,1.0
medqa_test_00280,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,464.8,0.012464435067364322,0.0,0.012464435067364322,0.0026494760742849753,0.03662528017538961,0.01129486824009963,0.002359630942737201,0.05648953095078468,0.0,0.9999999999994615,1.0
medqa_test_00491,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,418.9,0.020219745162335108,0.0,0.020219745162335108,0.00764917315076416,0.11838056206964524,0.0807283483703053,0.057921579826924106,0.09027208387851715,0.0,1.0,1.0
medqa_test_00048,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,497.8,0.011208475715779296,0.0,0.011208475715779296,0.0028356114980790485,0.08403315791437903,0.047662752032140154,0.02924741693464774,0.07524548470973969,0.0,0.6791786926817442,1.0
medqa_test_01172,qwen3-4b-nothink,medqa,E,C,False,True,False,10,10,554.4,0.008428998070929294,0.0,0.008428998070929294,0.0010743917329719675,0.02860466339253529,0.00916433069137168,0.0029618196795831884,0.06264744699001312,0.4689955935892812,0.9999999998082829,0.95
medqa_test_00852,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,774.0,0.007669888552195786,0.0,0.007669888552195786,0.0014126105051967459,0.06824995964820252,0.036496641272437444,0.020423136111019924,0.08041136711835861,0.4689955935892812,0.9999997897570283,1.0
medqa_test_00847,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,444.2,0.005677101358759819,0.0,0.005677101358759819,0.00097117365835163,0.03971191836088772,0.01677502478768609,0.007793309775301238,0.07379448413848877,0.0,0.9999999999975866,1.0
medqa_test_00731,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,513.3,0.013289569043512407,0.00041884816753926706,0.013708417211051673,0.0015270940237729327,0.06289177500082382,0.024724508460696782,0.012691906343250126,0.061125751584768295,0.4689955935892812,0.0,0.95
medqa_test_00745,qwen3-4b-nothink,medqa,A,,,False,True,8,9,1455.7,0.01102507399969373,0.0016074755901200697,0.012632549589813798,0.0022265596862336952,0.1774719463947196,0.15217114080356783,0.14227000286974228,0.10975682735443115,0.5032583347756457,1.4637785139912055e-12,0.9
medqa_test_01018,qwen3-4b-nothink,medqa,B,C,False,True,False,10,10,893.7,0.013153705565097765,9.643201542912247e-05,0.013250137580526886,0.0009110962219183196,0.09273141029370804,0.05756207452221458,0.03767735233969853,0.09997563809156418,1.4854752972273344,0.9999999999094392,0.95
medqa_test_00779,qwen3-4b-nothink,medqa,E,E,True,False,False,9,10,1035.5,0.008335023114615729,0.00013513513513513514,0.008470158249750863,0.0012692562325638057,0.13843912279401901,0.10127314489551112,0.08493147368969076,0.13326245546340942,1.295461844238322,1.0,1.0
medqa_test_00386,qwen3-4b-nothink,medqa,D,A,False,True,False,10,10,644.3,0.009181090588336775,0.0,0.009181090588336775,0.0024696773177911085,0.04054744371560082,0.020166773335941857,0.008822944887443373,0.0784117802977562,0.4689955935892812,0.0035936023679944236,0.95
medqa_test_00498,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,933.2,0.008808816035083586,0.0,0.008808816035083586,0.00048206127318021336,0.15938624699204357,0.10594987974070189,0.07664709675181881,0.0886104553937912,1.6854752972273346,0.9999999950555476,0.95
medqa_test_01226,qwen3-4b-nothink,medqa,E,B,False,True,False,10,10,471.6,0.006312078285638202,0.0,0.006312078285638202,0.0006449859790262759,0.028927318995721152,0.015609887718217674,0.009743420071582099,0.07939840108156204,0.0,1.1861114605710299e-08,1.0
medqa_test_00640,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,491.3,0.006666621629951751,0.0,0.006666621629951751,0.00021978021978021978,0.05271854425485898,0.030159670789520553,0.01864907813186083,0.07399100065231323,0.8812908992306927,0.9999999999998019,0.95
medqa_test_00018,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,683.6,0.009920724552075752,0.0,0.009920724552075752,0.00016155088852988692,0.03432091891585187,0.014482748928641487,0.007914955153415304,0.05077013373374939,0.4689955935892812,1.0,0.95
medqa_test_00382,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,617.5,0.018704639356443894,0.0,0.018704639356443894,0.0019148791433322866,0.14023405448560924,0.09782762531074737,0.07144608461064829,0.08005296438932419,1.7609640474436812,0.0,0.95
medqa_test_01016,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,637.6,0.007998770088507487,0.0,0.007998770088507487,0.0,0.023778540361980537,0.01109066162336234,0.007130525354738926,0.09085050970315933,0.0,0.9999999998308102,1.0
medqa_test_00607,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,348.4,0.0025507088995452088,0.0,0.0025507088995452088,0.0006675641696058034,0.14479564824651175,0.07253057551221412,0.03512138386127768,0.04687871038913727,0.0,1.0,1.0
medqa_test_00210,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,562.8,0.006890630215907556,0.0,0.006890630215907556,0.004284617684733725,0.06411613601361951,0.031261169177587644,0.016475993227337348,0.06538394093513489,0.4689955935892812,0.9999999999797932,0.95
medqa_test_00168,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,529.7,0.006967637286505042,0.0,0.006967637286505042,0.0005457427411241238,0.031397585737421,0.011647216077186228,0.0023290578311053966,0.05611467733979225,0.0,0.0,1.0
medqa_test_01207,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,480.2,0.008840481152291616,0.0,0.008840481152291616,0.000386981985321373,0.02664333237352201,0.013615429538378975,0.006000782491424194,0.09868825227022171,0.7219280948873623,0.0,0.95
medqa_test_01211,qwen3-4b-nothink,medqa,C,D,False,True,False,10,10,570.9,0.012088454840160651,0.0,0.012088454840160651,0.0008793462963828568,0.05667385265346393,0.028292970097709248,0.015548648676863152,0.06808260828256607,1.6854752972273346,1.0,1.0
medqa_test_00164,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,598.4,0.00921767214971705,0.0,0.00921767214971705,0.0,0.04175048475799019,0.01723590991618934,0.008411359665945018,0.06855026632547379,0.0,0.0,1.0
medqa_test_00170,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,519.0,0.02256093736482192,0.0,0.02256093736482192,0.0009525988583400643,0.057520674907264355,0.019819905489934442,0.008665036634585677,0.07646387815475464,0.0,0.99999999999886,0.95
medqa_test_00808,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,434.9,0.012454568222844574,0.0,0.012454568222844574,0.00023923444976076553,0.03369593372211148,0.018199887800574466,0.008523056577848964,0.07224984467029572,0.0,0.9999999999094392,1.0
medqa_test_00766,qwen3-4b-nothink,medqa,E,D,False,True,False,10,10,699.0,0.016236113286381058,0.0,0.016236113286381058,0.003103288929857794,0.06918259757031948,0.036185117594162444,0.019173073949477225,0.08925378322601318,0.0,0.9999999996839116,0.95
medqa_test_00474,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,367.9,0.013862961472489149,0.0,0.013862961472489149,0.001147057396669438,0.04537020465003575,0.02075040755481413,0.008649889756877093,0.04617210477590561,0.0,5.789359417388581e-12,1.0
medqa_test_00712,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,734.9,0.016398999421185688,0.00012970168612191958,0.016528701107307607,0.0017039469568818969,0.07793768134029429,0.04461801007743538,0.025098925101954505,0.10875381529331207,1.5709505944546687,0.9999999998837177,0.95
medqa_test_00936,qwen3-4b-nothink,medqa,B,C,False,True,False,10,10,569.5,0.012429671340166249,0.0,0.012429671340166249,0.0009867013805944793,0.03439369870214418,0.015834491618018164,0.007162009172931272,0.11618228256702423,1.1567796494470395,0.9999999468421502,0.95
medqa_test_01126,qwen3-4b-nothink,medqa,E,A,False,True,False,10,10,568.7,0.007347491728302115,0.0,0.007347491728302115,0.000984811399761525,0.06621710737225768,0.02992885178349105,0.016439235554149834,0.07657257467508316,1.0,0.9999999999622488,0.95
medqa_test_00092,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,629.9,0.020670794835443436,0.0,0.020670794835443436,0.0032253364578631602,0.06121690491586511,0.02654059004404019,0.014104581554265883,0.08930500596761703,0.0,0.9999999999740539,1.0
medqa_test_01219,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,570.7,0.013420096317238322,0.0,0.013420096317238322,0.00018726591760299626,0.033441914048592425,0.01637140024251521,0.009434304767182999,0.09255417436361313,0.0,1.0,0.95
medqa_test_00787,qwen3-4b-nothink,medqa,D,A,False,False,True,10,10,567.8,0.011759254501821768,0.0,0.011759254501821768,0.0001545595054095827,0.04984851449619933,0.017310528113484658,0.007161129086990936,0.12146051228046417,1.1567796494470395,1.0,0.95
medqa_test_00655,qwen3-4b-nothink,medqa,B,,,False,True,10,10,476.8,0.0029920099962748204,0.00020661157024793388,0.0031986215665227545,0.00017761989342806396,0.17275787418680402,0.11346194171719866,0.07745135115467663,0.09596194326877594,0.4689955935892812,1.0,1.0
medqa_test_01208,qwen3-4b-nothink,medqa,D,A,False,True,False,10,10,708.6,0.011903661590116191,0.0,0.011903661590116191,0.002598589902326093,0.08585684220259004,0.0438697130243048,0.02633243403449742,0.06603861600160599,0.7219280948873623,0.0,0.95
medqa_test_00089,qwen3-4b-nothink,medqa,C,A,False,True,False,10,10,474.3,0.003892682807866908,0.0,0.003892682807866908,0.0009949170382981777,0.025834380328021166,0.010612397012504216,0.005695504901830939,0.057926759123802185,0.7219280948873623,0.9999999586005954,1.0
medqa_test_00651,qwen3-4b-nothink,medqa,D,B,False,True,False,10,10,518.5,0.014217742509455558,0.00012987012987012987,0.014347612639325689,0.0027202671139098396,0.04411118386477427,0.021953860753218202,0.01133560134158058,0.08890341967344284,0.7219280948873623,0.9999999998973812,1.0
medqa_test_01248,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,532.9,0.006482280473868914,0.0,0.006482280473868914,0.00035240464344941957,0.04524101913905695,0.02008574010549661,0.00795332042635959,0.13350994884967804,0.8812908992306927,0.0,0.95
medqa_test_00010,qwen3-4b-nothink,medqa,E,B,False,True,False,10,9,710.5,0.005349759212176413,0.00020040080160320639,0.005550160013779619,0.0005477145771392054,0.13903849587545147,0.08819249188198197,0.06117872663006899,0.0747295394539833,0.9910760598382222,1.0,1.0
medqa_test_00949,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,537.3,0.00840041659271129,0.0,0.00840041659271129,0.0001579778830963665,0.039426378316151,0.018662006232163762,0.010018502725834133,0.04458281025290489,0.0,0.9999999994788584,1.0
medqa_test_00046,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,382.7,0.002355073823400411,0.0,0.002355073823400411,0.0008031993013932441,0.07973988620275939,0.02748502575106505,0.010556373588363432,0.04764866828918457,0.0,0.9999999990263799,1.0
medqa_test_01245,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,840.2,0.012775565126821337,0.0,0.012775565126821337,0.00010718113612004287,0.05566416239512412,0.03070106799766432,0.018017406734874154,0.09886693209409714,0.9709505944546686,0.9997388095729285,0.95
medqa_test_01247,qwen3-4b-nothink,medqa,B,A,False,True,False,10,10,328.4,0.004546849073687826,0.0,0.004546849073687826,0.003058121264998191,0.11709197338335602,0.08169110247665076,0.05981720339992953,0.0793229341506958,0.7219280948873623,0.9999999996418252,1.0
medqa_test_00883,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,436.4,0.0032221503926765744,0.0,0.0032221503926765744,0.0,0.05408445948123762,0.030006357604735003,0.017423999624746965,0.08275887370109558,0.0,0.0,1.0
medqa_test_00221,qwen3-4b-nothink,medqa,A,C,False,True,False,10,10,507.5,0.008409984626332046,0.0,0.008409984626332046,0.0029064289296138394,0.03675580841005956,0.017927177292473895,0.007604026544942277,0.06874676048755646,2.0464393446710156,1.0,0.95
medqa_test_00962,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,656.3,0.008911090132304617,0.0,0.008911090132304617,0.000849954492724856,0.03760207563562153,0.0190489823284956,0.007377138635503977,0.07063936442136765,0.0,1.0,0.95
medqa_test_01223,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,578.5,0.00680007868994595,0.0,0.00680007868994595,0.0001976284584980237,0.059156932934058645,0.02838143614556914,0.014605639699547878,0.07319209724664688,1.0,0.9999999998837177,0.95
medqa_test_00923,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,400.2,0.002656518514660986,0.0,0.002656518514660986,0.0023561658472609423,0.0691838235550509,0.04209156795889581,0.027954396319519913,0.06950890272855759,0.0,1.0,1.0
medqa_test_01036,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,479.1,0.01603588912265578,0.0,0.01603588912265578,0.0007396581421033209,0.12733612360343122,0.07300982122655321,0.04007056444287697,0.09541543573141098,0.8812908992306927,1.0,0.95
medqa_test_01064,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,478.4,0.0038960232173181363,0.0,0.0038960232173181363,0.0015039560585397133,0.047689450861177596,0.02850968173582985,0.016652316826553215,0.062368012964725494,0.0,1.0,1.0
medqa_test_00256,qwen3-4b-nothink,medqa,D,C,False,True,False,10,10,520.7,0.0383832318520845,0.0,0.0383832318520845,0.0011385612145571587,0.07713114655385184,0.029457802421528033,0.013816007078416358,0.06726410984992981,0.8812908992306927,0.0,0.95
medqa_test_00139,qwen3-4b-nothink,medqa,D,C,False,True,False,10,10,716.1,0.011191921707695797,0.0,0.011191921707695797,0.0038761029489413684,0.10107060103909178,0.049739693057591475,0.02484890375175297,0.12226032465696335,0.4689955935892812,1.0,1.0
medqa_test_01213,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,513.7,0.019108149714418286,0.0,0.019108149714418286,0.00036079120307111717,0.03186479571158488,0.011791131841330238,0.006663182697321279,0.07551053911447525,1.295461844238322,0.9999999956365377,0.95
medqa_test_00763,qwen3-4b-nothink,medqa,A,D,False,False,True,10,10,860.7,0.003534529126821285,0.00014524328249818446,0.0036797724093194694,0.0006064996484815866,0.13848330649018448,0.09567441112929125,0.07079778811992159,0.07119331508874893,0.7219280948873623,0.0,1.0
medqa_test_00239,qwen3-4b-nothink,medqa,A,D,False,True,False,10,10,511.6,0.024208003217419317,0.0,0.024208003217419317,0.0,0.036947482848266114,0.012312441843419375,0.004396861410131703,0.11304567009210587,0.0,1.0,0.95
medqa_test_00624,qwen3-4b-nothink,medqa,E,A,False,True,False,10,10,629.6,0.005911098685312851,0.00030326161429904954,0.006214360299611901,0.00029089174013950247,0.04523272263222393,0.022914276841391624,0.011782752559686216,0.09038189053535461,1.0,0.9968273151693317,1.0
medqa_test_00606,qwen3-4b-nothink,medqa,E,B,False,True,False,10,10,479.3,0.012221741153538706,0.0,0.012221741153538706,0.00043116666742952346,0.10228192638213189,0.05329129583809664,0.03048212022181982,0.06664483994245529,0.9709505944546686,0.9999986290421394,1.0
medqa_test_00723,qwen3-4b-nothink,medqa,D,C,False,True,False,10,10,491.2,0.012827425289577652,0.0,0.012827425289577652,0.0002173913043478261,0.023180364178740576,0.005344481796463329,0.0011659744257840332,0.15571928024291992,1.0,0.9999999996418253,1.0
medqa_test_00459,qwen3-4b-nothink,medqa,E,D,False,True,False,10,10,552.4,0.009107869510412009,0.0,0.009107869510412009,0.0003627144059770599,0.046448117263424016,0.018991043838610687,0.009950199253093173,0.11435235291719437,0.0,0.9999999998973813,1.0
medqa_test_00579,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,652.2,0.013379388622128587,0.0,0.013379388622128587,0.000307961300850915,0.041107080481638913,0.015165904399750884,0.006935998695771639,0.10882764309644699,1.3567796494470397,0.9999999999740539,0.95
medqa_test_00157,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,507.0,0.004581362866017642,0.0,0.004581362866017642,0.0,0.02371913159650637,0.012698833988674552,0.007002128320687228,0.08829935640096664,0.0,1.0,1.0
medqa_test_00084,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,644.1,0.01363721873877084,0.0,0.01363721873877084,0.0026064092313068713,0.047027049798234376,0.019763846187570232,0.01066156659080827,0.06173913925886154,0.0,0.999999999782756,0.95
medqa_test_00352,qwen3-4b-nothink,medqa,A,E,False,True,False,10,10,862.4,0.010599206515974648,0.0,0.010599206515974648,0.0017663111296419315,0.04089764981337325,0.016129743058230717,0.006139000157750862,0.12499973177909851,0.0,4.9444536762890135e-09,0.95
medqa_test_00612,qwen3-4b-nothink,medqa,B,E,False,True,False,10,10,547.4,0.015267430895434886,0.0,0.015267430895434886,0.001769152608373797,0.05300961616990554,0.024549028815438956,0.011553421560137767,0.09608148038387299,1.3567796494470397,0.9999938558224682,1.0
medqa_test_00072,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,743.9,0.005469556163922603,0.0,0.005469556163922603,0.0013328416018062107,0.03074677275903944,0.012100314071904927,0.006064142961577102,0.1253865510225296,0.4689955935892812,0.9999999998506907,0.95
medqa_test_00724,qwen3-4b-nothink,medqa,E,C,False,True,False,10,10,627.9,0.012776106569070625,0.0,0.012776106569070625,0.0007018595877934422,0.03789304968267508,0.013481760877896631,0.003953987974856998,0.07839711755514145,0.9709505944546686,2.9311539433127515e-05,1.0
medqa_test_00374,qwen3-4b-nothink,medqa,D,A,False,True,False,10,10,689.4,0.009681976016511072,0.0,0.009681976016511072,0.00013386880856760375,0.04124674481648505,0.02003887116216311,0.010615068127715555,0.11395404487848282,0.8812908992306927,1.0,0.95
medqa_test_00363,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,592.2,0.02758099469293614,0.0,0.02758099469293614,0.0,0.08650786703158911,0.04474379662533594,0.02140463473932832,0.09355038404464722,0.9709505944546686,1.0,0.95
medqa_test_00642,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,678.7,0.016606273160204653,0.0,0.016606273160204653,0.00032031914130913487,0.06676420587052198,0.03454947611144101,0.02035740634874387,0.07210121303796768,0.0,1.0,0.95
medqa_test_01095,qwen3-4b-nothink,medqa,D,A,False,True,False,10,10,431.8,0.004911637600033633,0.0,0.004911637600033633,0.002110243794230571,0.1164397546275738,0.07092088673425342,0.04347850344831008,0.12924619019031525,1.1567796494470395,0.9999999999666845,0.95
medqa_test_01168,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,507.7,0.0031644746962586345,0.0,0.0031644746962586345,0.0,0.06778562728684466,0.02607530445943259,0.016101908874785555,0.06009232625365257,0.0,1.0,1.0
medqa_test_00101,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,462.4,0.003816065441428347,0.0,0.003816065441428347,0.0013506233276668323,0.059634407959123226,0.03052480178903605,0.01676684446030202,0.07832567393779755,0.0,0.9999999995400946,0.95
medqa_test_00401,qwen3-4b-nothink,medqa,C,E,False,True,False,10,10,708.6,0.006076248495730819,0.0,0.006076248495730819,0.006696995787206933,0.10085553853976552,0.056036187838340315,0.03243242975886061,0.07806316763162613,1.1567796494470395,0.999999999990455,0.95
medqa_test_00348,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,566.3,0.008991242176205644,0.00022935779816513763,0.009220599974370781,0.003125905096350347,0.05813275090225334,0.028359031360532482,0.01261323286797177,0.07599564641714096,0.8812908992306927,0.9999999999797932,0.95
medqa_test_00346,qwen3-4b-nothink,medqa,C,A,False,True,False,10,10,426.1,0.023215426638354467,0.0002320185614849188,0.023447445199839385,0.00045351473922902497,0.056232380801277085,0.028645821835461282,0.01589698851548258,0.055290523916482925,0.0,1.0,0.9
medqa_test_00119,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,560.0,0.015498880242036429,0.0,0.015498880242036429,0.0006498627274634233,0.03378876872655549,0.015912655700757682,0.008097095109554153,0.10111328959465027,0.0,0.9999999999877439,0.95
medqa_test_00870,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,466.8,0.01599492475822655,0.0,0.01599492475822655,0.0,0.035787228489172665,0.020752133840912356,0.01388497506959161,0.06796203553676605,0.0,0.9999999943972036,0.95
medqa_test_00525,qwen3-4b-nothink,medqa,E,E,True,False,False,9,10,1154.5,0.010296394847169103,4.889975550122249e-05,0.010345294602670327,0.0003581059179785224,0.10749803869467833,0.0839134125714514,0.07440386562734122,0.090923011302948,1.0,0.0,0.95
medqa_test_00749,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,585.9,0.01223816194408675,0.0,0.01223816194408675,0.0004766422842828558,0.06403433251167204,0.03690675683836879,0.02372940304914737,0.11687178909778595,1.5219280948873621,0.9999921107355332,0.95
medqa_test_00147,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,493.3,0.01779426193139416,0.0,0.01779426193139416,0.000398013496815892,0.02749161491117704,0.009817220015249562,0.004074232166684044,0.0812440738081932,0.0,0.9999999999200805,0.95
medqa_test_00439,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,630.8,0.007466885070416348,0.0,0.007466885070416348,0.0011384055396494517,0.047625463956592215,0.02637745569400659,0.015197357579242976,0.08676540106534958,0.0,1.0,0.95
medqa_test_00016,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,468.6,0.0030635672053992203,0.0,0.0030635672053992203,0.0008196168190096884,0.04968680010898215,0.014380214804085878,0.005994380051543647,0.06590535491704941,0.7219280948873623,1.0,0.95
medqa_test_00402,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,599.4,0.017461083110171707,0.00011862396204033216,0.017579707072212042,0.00026292410634047646,0.09494098200721249,0.0656382645252263,0.04860240648951582,0.11346877366304398,0.4689955935892812,0.9999999983947728,0.95
medqa_test_00708,qwen3-4b-nothink,medqa,B,D,False,True,False,10,10,706.1,0.008692859709637537,0.0,0.008692859709637537,0.0003090008100252537,0.03542053712671933,0.01465751569887197,0.006912016223525186,0.08390986919403076,0.7219280948873623,0.999999999986112,1.0
medqa_test_00304,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,694.6,0.007371094672464139,0.0,0.007371094672464139,0.00025915160202808526,0.03820398490567466,0.012648571276355214,0.004588717892529137,0.0783141478896141,0.0,6.60521517555291e-05,0.95
medqa_test_00614,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,655.0,0.008804823894658944,0.0,0.008804823894658944,0.0012206839354527075,0.07138409720830122,0.04006024009822334,0.021574669178467298,0.0734967365860939,0.0,1.0,1.0
medqa_test_00971,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,746.4,0.010877783753095175,0.0,0.010877783753095175,0.0010918242674166079,0.031035031671733528,0.014316099850065656,0.007428476801047856,0.07587803900241852,0.7219280948873623,0.9999999998973813,1.0
medqa_test_00772,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,374.7,0.007958761936299004,0.0,0.007958761936299004,0.0024215343533528625,0.036358497347136164,0.009712630836812364,0.003387728266291279,0.04427953436970711,0.0,1.0,1.0
medqa_test_00894,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,549.6,0.007654545150517661,0.0,0.007654545150517661,0.0,0.06698112562795958,0.03391553539973062,0.01540306243030346,0.06891805678606033,0.0,0.9999999999666846,1.0
medqa_test_00038,qwen3-4b-nothink,medqa,E,,,False,True,10,10,964.5,0.009347023976676777,0.00012113870381586917,0.009468162680492645,0.004382534408217573,0.14838089932634638,0.0839256161907643,0.05559904352216839,0.05610806122422218,0.4689955935892812,0.9999998362624226,1.0
medqa_test_00282,qwen3-4b-nothink,medqa,A,A,True,True,False,10,10,509.1,0.013983571021583582,0.0,0.013983571021583582,0.0027491722373932585,0.05973897243725392,0.024715720648104,0.011050393552624983,0.07932358980178833,0.0,1.0,0.95
medqa_test_00512,qwen3-4b-nothink,medqa,B,A,False,True,False,10,10,529.4,0.008061008518138226,0.0,0.008061008518138226,0.002005818002069779,0.03672215418366999,0.019622794400309385,0.010828266997521074,0.04783044382929802,0.0,0.9999832985701906,1.0
medqa_test_00989,qwen3-4b-nothink,medqa,B,E,False,True,False,10,10,667.0,0.015487660958136617,0.0,0.015487660958136617,0.0,0.04176265040766438,0.015458162640520213,0.007916009993132389,0.07865633815526962,1.1567796494470395,0.0,0.95
medqa_test_00080,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,832.4,0.02080652453708942,0.0011224097852661232,0.02192893432235555,0.0009437761772489615,0.12020937706058729,0.07803985871047531,0.05426454297301504,0.12274593859910965,1.3709505944546687,1.0,1.0
medqa_test_01174,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,775.8,0.013276486228837894,0.0,0.013276486228837894,0.0018389792858955665,0.06847998497646933,0.0351595827622847,0.01850812115879803,0.07394613325595856,0.0,0.9999999991407834,0.95
medqa_test_00628,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,763.3,0.013602925451114778,0.0,0.013602925451114778,0.000923243730851986,0.047080545478689804,0.02412637489057313,0.012333993368413121,0.0737905353307724,0.0,0.9999999936512061,0.95
medqa_test_00945,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,442.3,0.013589750828672273,0.0,0.013589750828672273,0.0022933600966839047,0.12244926969357013,0.0716399541361391,0.04721724034644962,0.1278168112039566,1.6854752972273346,0.0,0.95
medqa_test_00494,qwen3-4b-nothink,medqa,A,E,False,True,False,10,10,817.6,0.01368122433525408,0.0,0.01368122433525408,0.001927030701517857,0.05976118444532917,0.02443142992650186,0.010840320241329592,0.11279021203517914,0.4689955935892812,0.999999999140784,1.0
medqa_test_00320,qwen3-4b-nothink,medqa,D,B,False,True,False,10,10,618.1,0.008489633481079051,0.0,0.008489633481079051,0.00081377235052812,0.03875292147471114,0.016010822645934432,0.006948797667565487,0.07552331686019897,0.0,1.0,0.95
medqa_test_00921,qwen3-4b-nothink,medqa,B,A,False,True,False,10,10,539.0,0.002176688580388803,0.0,0.002176688580388803,0.0003249873278702374,0.030758603864187994,0.01137079158864881,0.00523647888883062,0.078945592045784,0.0,0.9999999999999558,0.95
medqa_test_00050,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,419.8,0.0076630847567369905,0.0,0.0076630847567369905,0.0009704985376256523,0.06409573261692665,0.032656508800743556,0.01496395436871667,0.06984557211399078,0.0,1.0,1.0
medqa_test_00504,qwen3-4b-nothink,medqa,C,C,True,True,False,10,10,540.5,0.014601697347546568,0.0,0.014601697347546568,0.0018756516923105738,0.03617960787168718,0.014031623335560439,0.005811592134713328,0.05737297236919403,0.0,1.0,0.95
medqa_test_01042,qwen3-4b-nothink,medqa,E,E,True,True,False,10,10,317.6,0.007714994372156064,0.0,0.007714994372156064,0.0014980919714861062,0.1174380257369581,0.06856376533160846,0.04352487558808933,0.054460737854242325,0.7219280948873623,0.9999999999861121,1.0
medqa_test_01110,qwen3-4b-nothink,medqa,D,D,True,True,False,10,10,608.2,0.0161607788827371,0.00020833333333333332,0.01636911221607043,0.0007227756829739637,0.07356838949077736,0.035668576530966264,0.018581220297495205,0.13177835941314697,1.5709505944546687,1.0,0.95
medqa_test_01175,qwen3-4b-nothink,medqa,B,B,True,True,False,10,10,492.5,0.019375749401240774,0.0,0.019375749401240774,0.00039219401288366804,0.037312875691455895,0.016219283647122617,0.00905136512703073,0.06646443158388138,0.4689955935892812,0.9999999998837177,0.95
