question_id,model,dataset,kind,gold_answer,greedy_prediction,greedy_choice,correct,in_all_clean,greedy_truncated,n_samples_clean,n_samples_with_prediction,n_samples_with_letter,trace_length,hedging_formal,hedging_reasoning,hedging_combined,connector_density,rep_3,rep_4,rep_5,trace_divergence,answer_semantic_entropy,p_true,verbalized_confidence
mmlu_pro_test_09180,qwq-32b,mmlu_pro,mcq,C,,,,False,True,0,3,3,6120.0,0.016993604406874092,0.024003035433738433,0.04032686972599508,0.013071870976096269,0.24793780006278343,0.1348762254250091,0.07570041426568182,0.036141857504844666,0.9182958340544896,,
mmlu_pro_test_10463,qwq-32b,mmlu_pro,mcq,A,,,,False,True,2,3,3,5682.9,0.012237425403770817,0.011991411599494111,0.023784480202925555,0.017111204581517065,0.12708970739207354,0.05059770041553131,0.021846747002894372,0.06448278576135635,0.9182958340544896,,0.95
mmlu_pro_test_07300,qwq-32b,mmlu_pro,mcq,H,H,H,True,True,False,10,10,10,1266.8,0.03742068772118843,0.008320713472814689,0.04348048609541034,0.023917868388801562,0.08476853889870763,0.030877064291573764,0.011613514489357235,0.043686263263225555,0.0,0.9914224820828317,0.95
mmlu_pro_test_08563,qwq-32b,mmlu_pro,mcq,B,,,,False,True,2,5,5,6019.3,0.008128192421685373,0.009548926079756557,0.01739407030491396,0.014844719655559812,0.14929563886710004,0.06763241788914452,0.035041585005201756,0.057296235114336014,1.3709505944546687,,0.0
mmlu_pro_test_07745,qwq-32b,mmlu_pro,mcq,I,D,D,False,False,False,1,7,7,5993.9,0.024314512207725524,0.013795150259595679,0.03740823439419552,0.02555707253496529,0.34727194256181565,0.21136834469587154,0.12861615127445664,0.022197959944605827,1.3787834934861753,0.24508150058880104,0.7
mmlu_pro_test_03602,qwq-32b,mmlu_pro,mcq,A,I,I,False,False,True,0,3,3,6128.5,0.020920075640024537,0.01979284311966461,0.03930953582135935,0.011583929407190267,0.24317257099330866,0.1365092705846214,0.07846585659407301,0.06768802553415298,1.584962500721156,,0.37
mmlu_pro_test_05863,qwq-32b,mmlu_pro,mcq,E,E,E,True,False,True,6,8,8,4883.1,0.029050617940607627,0.016372772083698205,0.043576411459824466,0.01751921830990018,0.29499988187538967,0.18398949264675163,0.11655734965388129,0.04108876734972,0.8112781244591328,0.999569443050632,0.95
mmlu_pro_test_11918,qwq-32b,mmlu_pro,mcq,H,,,,False,True,0,3,3,6118.0,0.011586601996585717,0.011636664248701587,0.02283060307475738,0.013879290580949614,0.1240653799543375,0.05606418355421826,0.02849049448528649,0.09327933937311172,0.9182958340544896,,0.08
mmlu_pro_test_10821,qwq-32b,mmlu_pro,mcq,H,C,C,False,True,False,10,10,10,2166.4,0.030793368520543606,0.0161530251696115,0.04600584702412006,0.024123415746619883,0.19947648028566894,0.10408271496493363,0.05640310318938176,0.0505971685051918,0.0,0.9953903701740794,1.0
mmlu_pro_test_00578,qwq-32b,mmlu_pro,mcq,A,A,A,True,True,False,10,10,10,907.5,0.011887206361742538,0.010231100945726707,0.021780799231692523,0.01639513160901551,0.07004726737330041,0.029288817561015403,0.014014739355205053,0.026580747216939926,0.0,0.9984988148037239,1.0
mmlu_pro_test_09858,qwq-32b,mmlu_pro,mcq,C,I,I,False,False,True,9,9,9,4954.9,0.008175767121024477,0.01084811826752016,0.018508321333792918,0.021784390081554854,0.21497223754694583,0.10436272451470008,0.053717823705287146,0.0479457750916481,0.0,,
mmlu_pro_test_01634,qwq-32b,mmlu_pro,mcq,F,B,B,False,False,True,3,8,8,5361.0,0.01665561706853124,0.011800474784652707,0.02751061494590684,0.02623817416752632,0.2833444385860572,0.15628221752848748,0.09087433241495078,0.04510244354605675,1.75,0.6791766647704971,
mmlu_pro_test_04443,qwq-32b,mmlu_pro,mcq,H,H,H,True,False,False,6,7,7,5544.3,0.009583164933963264,0.013815314035660173,0.023146945805197293,0.018950841463621124,0.14809531545184335,0.07160007807656003,0.0375670162690659,0.043106552213430405,0.0,0.9999952149099728,0.95
mmlu_pro_test_01115,qwq-32b,mmlu_pro,mcq,B,B,B,True,True,False,10,10,10,2200.2,0.020634809577037484,0.005909928382212696,0.026137873009051415,0.02346882557836282,0.16168637953994733,0.07931282301090486,0.038738050629334345,0.0764046385884285,0.7219280948873623,0.9241414167731674,
mmlu_pro_test_01088,qwq-32b,mmlu_pro,mcq,J,H,H,False,False,True,9,10,10,4149.6,0.01722509744674594,0.010594757390738101,0.027330923677211617,0.031551735375414544,0.314284769471126,0.18646948067385286,0.11059450933317216,0.062369659543037415,1.1567796494470395,0.9902914658775719,0.95
mmlu_pro_test_09247,qwq-32b,mmlu_pro,mcq,C,F,F,False,False,True,10,10,10,2544.8,0.032543848728469965,0.014284346912527165,0.044946324587412226,0.022756496063482477,0.16707262060945222,0.08500729517963565,0.04431069625148389,0.0606117770075798,0.0,0.994779830897193,1.0
mmlu_pro_test_09552,qwq-32b,mmlu_pro,mcq,J,J,J,True,True,False,10,10,10,2579.4,0.009297570735940642,0.010153573852086725,0.01927269133123326,0.017468266854963745,0.1380927171826976,0.06991784208044605,0.037694010128449376,0.055411241948604584,0.0,0.9998203508493136,1.0
mmlu_pro_test_06472,qwq-32b,mmlu_pro,mcq,C,C,C,True,True,False,10,10,10,1735.3,0.02902846996960596,0.017264037822902735,0.04479051150033404,0.02629370995248621,0.1542472989550831,0.07889869463271296,0.0400913017213568,0.06023808568716049,0.0,0.998830490215158,1.0
mmlu_pro_test_00943,qwq-32b,mmlu_pro,mcq,G,G,G,True,False,False,8,10,10,3950.6,0.03116360364537794,0.009537346843597094,0.03971150430086909,0.018616260599301663,0.23545054428531714,0.12399552414785346,0.06773212681336287,0.048304107040166855,0.4689955935892812,0.9953903759775528,0.9
mmlu_pro_test_05483,qwq-32b,mmlu_pro,mcq,A,E,E,False,False,False,9,10,10,4688.4,0.04357679615405306,0.016011175315383246,0.05742864244904618,0.019714997504660638,0.2675094600031424,0.15191564976801913,0.08464953389566265,0.05331797152757645,0.4689955935892812,0.9995694412711114,1.0
mmlu_pro_test_00233,qwq-32b,mmlu_pro,mcq,E,E,E,True,True,False,10,10,10,2398.9,0.013348299795819252,0.011293429392750904,0.024013755040803227,0.015975225758541,0.13709308760022576,0.06832657667688889,0.03537446517222927,0.04680505394935608,0.0,0.9626727195664516,1.0
mmlu_pro_test_00994,qwq-32b,mmlu_pro,mcq,J,J,J,True,False,True,8,10,10,3241.1,0.03955228906983586,0.00887759504726585,0.04745530018194259,0.022835708218825336,0.2156928216543331,0.11682351484443831,0.06657123314769772,0.06382264941930771,1.1567796494470395,0.9968272602089726,0.9
mmlu_pro_test_00881,qwq-32b,mmlu_pro,mcq,J,J,J,True,True,False,10,10,10,1871.2,0.020179695471470922,0.005459917075442872,0.025092892160313823,0.022421511350024948,0.16658946143090486,0.08525184440873397,0.04409232897429775,0.05921192839741707,0.0,0.9940889444257179,0.95
mmlu_pro_test_06356,qwq-32b,mmlu_pro,mcq,D,D,D,True,True,False,10,10,10,849.6,0.051002851422308905,0.010097672484432985,0.05608115174063862,0.008187450439179051,0.04964405386528962,0.018646974569134778,0.008194881738321835,0.047185737639665604,0.0,0.998498813050062,0.8
mmlu_pro_test_05571,qwq-32b,mmlu_pro,mcq,F,B,B,False,True,False,10,10,10,1144.0,0.04076969014414107,0.013127021704886832,0.052510877308850054,0.016502359257314934,0.11696109465480627,0.06101868692288326,0.03342082405773381,0.04429575428366661,0.0,0.9996646489801649,0.95
mmlu_pro_test_05042,qwq-32b,mmlu_pro,mcq,G,G,G,True,True,False,10,10,10,736.5,0.011281947319024469,0.013235317016974169,0.02427934677663961,0.022040431284142563,0.077935412743347,0.03535239173972719,0.017642185972974244,0.02235308289527893,0.0,0.9999485577848704,1.0
mmlu_pro_test_03165,qwq-32b,mmlu_pro,mcq,E,,,,False,True,3,4,4,5762.3,0.01978092673372333,0.014830024284701048,0.034059566685736994,0.01766292395304252,0.1431096475329409,0.06142907736161646,0.027831875455314282,0.05380364507436752,0.8112781244591328,1.0,0.03
mmlu_pro_test_06964,qwq-32b,mmlu_pro,mcq,D,D,D,True,False,True,10,10,10,4000.6,0.05592045000178538,0.022018156583583186,0.07655544053257576,0.016047478618994717,0.25765031434440866,0.15402473106082432,0.09872756176738949,0.03598952293395996,0.7219280948873623,0.999664646621861,0.95
mmlu_pro_test_00141,qwq-32b,mmlu_pro,mcq,J,,,,False,True,0,1,1,6123.4,0.008752367553924962,0.010125841627949893,0.018633360332546665,0.014435896292339406,0.16683679216785613,0.08345878808718174,0.044382079439849606,0.09470674395561218,0.0,,0.01
mmlu_pro_test_11124,qwq-32b,mmlu_pro,mcq,A,,,,False,True,4,5,5,5871.6,0.006588377925971294,0.008106676460373238,0.01457913893303508,0.014453169355661832,0.10074479351606369,0.0400971823466952,0.01903970020777368,0.05903731286525726,0.7219280948873623,0.9999938559000268,
mmlu_pro_test_12001,qwq-32b,mmlu_pro,mcq,C,C,C,True,True,False,10,10,10,3400.6,0.00939550916802486,0.009844433360102356,0.01910231506781715,0.017492020932429332,0.08393749635333472,0.031364309574310203,0.013295895299632899,0.06624895334243774,0.0,0.999860180880748,0.95
mmlu_pro_test_09661,qwq-32b,mmlu_pro,mcq,G,G,G,True,True,False,10,10,10,2061.2,0.009527906612994897,0.01065583171539523,0.01971788483448657,0.015054796965195936,0.11952615288258399,0.05973629957202139,0.031454944192555734,0.049360185861587524,0.0,0.9999546027882098,1.0
mmlu_pro_test_06324,qwq-32b,mmlu_pro,mcq,B,,,,False,True,7,8,8,4559.7,0.031385190818165584,0.01712438620309825,0.04720503190057018,0.01341974390152921,0.22238275337177282,0.11054754885114013,0.0563401892518983,0.04936634749174118,0.954434002924965,,0.9
mmlu_pro_test_08046,qwq-32b,mmlu_pro,mcq,F,F,F,True,True,False,10,10,10,2938.5,0.020269200573139207,0.017570930429942757,0.036407799975564994,0.024918528135256184,0.18593429729002126,0.09034332534000761,0.04424415683220293,0.040447283536195755,0.0,0.99029152804509,0.95
mmlu_pro_test_11328,qwq-32b,mmlu_pro,mcq,H,H,H,True,True,False,10,10,10,912.6,0.01756404067955434,0.01573023325831748,0.032509744261769224,0.017958168296511496,0.06505616305002845,0.0225521653755835,0.00814541773635491,0.03759944066405296,0.0,0.9959298492769253,1.0
mmlu_pro_test_10848,qwq-32b,mmlu_pro,mcq,G,,,,False,True,10,10,10,3658.2,0.05164024579200512,0.029888515443926744,0.0778395277871077,0.015532226547364438,0.28244640473868754,0.18000708700765786,0.11379346251688686,0.054955706000328064,1.7609640474436812,0.008577260942450333,0.6
mmlu_pro_test_11737,qwq-32b,mmlu_pro,mcq,C,C,C,True,False,False,7,7,7,5437.0,0.012940248893907194,0.010433207523569441,0.02296683392782998,0.01571950703484207,0.17736326512185108,0.08386866310411913,0.04303099565775216,0.04727715253829956,0.0,0.999999554914934,1.0
mmlu_pro_test_09027,qwq-32b,mmlu_pro,mcq,D,D,D,True,True,False,10,10,10,1293.1,0.03542378612285111,0.010857824901014376,0.04487486175719494,0.016422311855804096,0.08063073916397023,0.02995555139803935,0.011961229727778888,0.05405529960989952,0.0,0.9995694431091631,0.9
mmlu_pro_test_06780,qwq-32b,mmlu_pro,mcq,I,I,I,True,False,False,9,10,10,2247.6,0.03013800207556644,0.011498888888294072,0.04039733584838072,0.024772883191006873,0.17690700826336173,0.08809259664725293,0.044524876965131334,0.04731214419007301,0.4689955935892812,0.9241409574750333,0.95
mmlu_pro_test_06430,qwq-32b,mmlu_pro,mcq,A,A,A,True,True,False,10,10,10,1428.3,0.04606097031684413,0.008096080278144046,0.05061121660636632,0.010831956794274686,0.055035164281410406,0.016396333879843995,0.006183336533851702,0.046690743416547775,0.0,0.9997388097517751,0.95
mmlu_pro_test_09215,qwq-32b,mmlu_pro,mcq,C,C,C,True,True,False,10,10,10,935.7,0.01801234667626514,0.012910732801751396,0.03063356613105917,0.027101186543460987,0.053371017852586924,0.019203047403491623,0.008216951893985613,0.0385916493833065,0.0,0.9947798535249417,1.0
mmlu_pro_test_08916,qwq-32b,mmlu_pro,mcq,B,I,I,False,True,False,10,10,10,2247.1,0.008677719987717334,0.013297080196354514,0.02169004667338862,0.021841762229550622,0.11619593340256204,0.05701126922786589,0.03066672193276133,0.05078284442424774,0.0,0.9999995549151899,1.0
mmlu_pro_test_03285,qwq-32b,mmlu_pro,mcq,D,D,D,True,True,False,10,10,10,974.3,0.03553120541790265,0.005537395489249528,0.03992266205565015,0.014484898478503297,0.029509730092241913,0.010356834066295128,0.0035534319390745804,0.04734482243657112,0.0,0.9999832985715119,0.95
mmlu_pro_test_04457,qwq-32b,mmlu_pro,mcq,A,,,,False,True,0,3,3,6111.4,0.016802351916468502,0.01641248636036261,0.03241188904922428,0.01432058807054191,0.1661852005031025,0.07756239643493959,0.03725897919095109,0.054584890604019165,0.9182958340544896,1.0,
mmlu_pro_test_00232,qwq-32b,mmlu_pro,mcq,G,G,G,True,True,False,10,10,10,1420.7,0.00948894444508768,0.009478985241980936,0.0187107807886634,0.0171566699741753,0.08163660215824517,0.035752495827032514,0.014933069935759847,0.04052102938294411,0.0,0.9933071293226768,0.95
mmlu_pro_test_07952,qwq-32b,mmlu_pro,mcq,H,H,H,True,True,False,10,10,10,865.5,0.006548202122509193,0.00761879893972945,0.014167001062238647,0.024681308332487762,0.11030565946379448,0.045039190608343084,0.019901721408863572,0.022408435121178627,0.0,0.9999151889551495,1.0
mmlu_pro_test_02613,qwq-32b,mmlu_pro,mcq,F,F,F,True,True,False,10,10,10,944.2,0.03453517385856379,0.013117490143480171,0.04619207820381256,0.02676885567719959,0.10502175154821258,0.04285269387704386,0.017977124045510395,0.03256763517856598,0.0,0.9947798471878279,0.95
mmlu_pro_test_10364,qwq-32b,mmlu_pro,mcq,G,F,F,False,False,True,5,7,7,5681.2,0.0222785331425596,0.02267679497319435,0.04409953747352396,0.017076843783312007,0.29491720160637713,0.1884869746670268,0.1277393962908398,0.04943987354636192,0.5916727785823275,,
mmlu_pro_test_07051,qwq-32b,mmlu_pro,mcq,A,J,J,False,True,False,10,10,10,1323.0,0.009508072136495373,0.011332866005497155,0.020072191771041064,0.03514014195539451,0.12957626891364188,0.0674010602798753,0.040736441938638866,0.05275670066475868,0.0,0.9999339449108395,1.0
mmlu_pro_test_06654,qwq-32b,mmlu_pro,mcq,C,C,C,True,True,False,10,10,10,1321.0,0.053752558599693315,0.022987923081333295,0.0732363615483858,0.011482940256183292,0.0983098025539776,0.03895524356061364,0.015637343098358104,0.03963030129671097,0.0,0.9525739298519639,0.8
mmlu_pro_test_08077,qwq-32b,mmlu_pro,mcq,E,E,E,True,True,False,10,10,10,866.7,0.03045012419112979,0.00632269799657043,0.03618134780830291,0.019196103111821534,0.12361458036380495,0.06914783453729867,0.04213896750917516,0.0456632524728775,0.0,0.9999038975685101,0.9
mmlu_pro_test_00654,qwq-32b,mmlu_pro,mcq,D,D,D,True,True,False,10,10,10,2230.4,0.009029440088325557,0.01154131311558222,0.020522630008527602,0.01577571063790971,0.10460593853815732,0.04576876392850946,0.022826539257686518,0.030506066977977753,0.0,0.9914224584697197,1.0
mmlu_pro_test_01114,qwq-32b,mmlu_pro,mcq,B,B,B,True,True,False,10,10,10,1822.0,0.02053187079154102,0.009507415443716187,0.029362917579663785,0.025947449938649204,0.1792533125989312,0.10004484468570714,0.05757712995039431,0.05070066079497337,0.0,0.9890129041476363,0.95
mmlu_pro_test_02376,qwq-32b,mmlu_pro,mcq,I,I,I,True,True,False,10,10,10,2220.1,0.04572721465799183,0.019606566894481918,0.06238134769075648,0.00844170263452506,0.13078775452791183,0.0628640328512389,0.030725980393485584,0.0750274732708931,0.8812908992306927,0.9999785550163249,0.8
mmlu_pro_test_10943,qwq-32b,mmlu_pro,mcq,B,B,B,True,True,False,10,10,10,2152.4,0.033203975896413544,0.008624339453416898,0.03970387338617508,0.02317943982524612,0.18830940044336053,0.10641818478184631,0.06510249789925095,0.038334622979164124,0.0,0.997817284726975,0.95
mmlu_pro_test_03849,qwq-32b,mmlu_pro,mcq,B,B,B,True,False,False,8,8,8,3868.5,0.0063807984678478855,0.009059016265752496,0.015032731421411519,0.0186283763881814,0.2191241675555408,0.11560972715342635,0.06355582560169895,0.10419771075248718,0.0,0.9997388096976594,1.0
mmlu_pro_test_01822,qwq-32b,mmlu_pro,mcq,H,J,J,False,True,False,10,10,10,2604.9,0.027727407461568637,0.006957963581722815,0.03409492078961628,0.02108691797102668,0.22391630987364453,0.11682053844242753,0.06527469146421458,0.06056816130876541,0.0,0.9997388097971157,0.95
mmlu_pro_test_01322,qwq-32b,mmlu_pro,mcq,H,C,C,False,False,True,7,10,10,5344.8,0.029138028862646576,0.016353947231771502,0.04386358046126125,0.026474744923278688,0.27001089737427125,0.1452268625597829,0.07760454634737787,0.05137936398386955,0.4689955935892812,0.9953903532118308,
mmlu_pro_test_08750,qwq-32b,mmlu_pro,mcq,A,A,A,True,False,False,8,9,9,5062.3,0.010933483224691289,0.00998759857440001,0.020169259570621715,0.02262387646720528,0.15891490343307804,0.07356733348925122,0.03643718425197888,0.06938384473323822,0.5032583347756457,1.0,0.95
mmlu_pro_test_08513,qwq-32b,mmlu_pro,mcq,J,J,J,True,True,False,10,10,10,1120.3,0.011316647703243088,0.006783269758035048,0.018029095931533096,0.01858557247854983,0.10067682494157515,0.04575795819661242,0.02034063617342119,0.03595089539885521,0.0,0.9999599362933639,1.0
mmlu_pro_test_06409,qwq-32b,mmlu_pro,mcq,G,G,G,True,True,False,10,10,10,1414.9,0.06478116468581599,0.01502526431813819,0.07758869139986192,0.010191595798492978,0.08743653977049487,0.037931565723399174,0.018157918648920267,0.044671498239040375,0.0,0.9991959142876214,0.9
mmlu_pro_test_05509,qwq-32b,mmlu_pro,mcq,B,B,B,True,True,False,10,10,10,2310.2,0.030301882890854077,0.009094757713401784,0.03890105498179323,0.02995389173663915,0.19817865542508817,0.10796765056540022,0.062204311760209054,0.05236312374472618,0.0,0.9820135158906802,0.9
mmlu_pro_test_05177,qwq-32b,mmlu_pro,mcq,I,I,I,True,False,False,7,9,9,3607.4,0.02903851020001909,0.013292368166359458,0.04063395778180899,0.02526662860846591,0.2676442157035408,0.1500873529529239,0.08239400432923868,0.08254555612802505,0.0,0.999512142949525,0.95
mmlu_pro_test_07012,qwq-32b,mmlu_pro,mcq,A,A,A,True,True,False,10,10,10,1894.4,0.03873870374609281,0.009786800766678202,0.04673044028631123,0.015422672686040242,0.09047369919797006,0.044355277274992985,0.023854924333412176,0.05664994940161705,0.0,0.9859363290190631,1.0
mmlu_pro_test_07233,qwq-32b,mmlu_pro,mcq,F,F,F,True,True,False,10,10,10,733.7,0.02559696023332613,0.0063578542849403105,0.031345408174835235,0.020971719693200493,0.05974957081277789,0.027060095258827365,0.014020554305421784,0.03891052305698395,0.0,0.9998601780084125,0.95
mmlu_pro_test_04296,qwq-32b,mmlu_pro,mcq,A,A,A,True,True,False,10,10,10,1262.7,0.023644452015575492,0.014043403975182635,0.03641645876868901,0.02334688572282815,0.10392969038242153,0.04327253275044609,0.018359348276386224,0.08167372643947601,0.0,0.9982992780625389,0.95
mmlu_pro_test_06365,qwq-32b,mmlu_pro,mcq,F,F,F,True,True,False,10,10,10,1491.6,0.020830496904579887,0.011274756211072202,0.03141652312003696,0.021830072796559925,0.1464036681773618,0.06802790305993796,0.030226783378942124,0.04398251697421074,0.0,0.9975273584174499,1.0
mmlu_pro_test_00031,qwq-32b,mmlu_pro,mcq,H,H,H,True,True,False,10,10,10,1261.3,0.0066559768729718485,0.011223710660991825,0.01782026982748714,0.013406050255738985,0.07810476510993553,0.03169059679256968,0.012520760526353435,0.06138662248849869,0.0,0.9706877227897679,1.0
mmlu_pro_test_09953,qwq-32b,mmlu_pro,mcq,D,D,D,True,True,False,10,10,10,1304.1,0.00923193759072366,0.010475938126841913,0.019085872842667762,0.020433170089536233,0.08732398875809833,0.037114368259041464,0.016927386614705497,0.03951086848974228,0.0,0.9989673470231354,1.0
mmlu_pro_test_02676,qwq-32b,mmlu_pro,mcq,E,E,E,True,True,False,10,10,10,3615.5,0.04819696738338651,0.01455165804675949,0.060606110661939494,0.015829530654892787,0.19809584169123395,0.10704254160684774,0.06203084564145901,0.04059557244181633,0.0,0.9859363100751102,0.9
mmlu_pro_test_07131,qwq-32b,mmlu_pro,mcq,A,B,B,False,True,False,10,10,10,661.1,0.029247196570845894,0.005720751473320412,0.03375016017630122,0.01622037390301365,0.039838373918315496,0.015963498980833834,0.006439546913748806,0.03840833529829979,0.0,0.9993736667090827,1.0
mmlu_pro_test_03420,qwq-32b,mmlu_pro,mcq,C,,,,False,True,4,5,5,5610.0,0.013003234858389074,0.01762784585732451,0.029763498385279023,0.025369260015600664,0.22413139881892247,0.10619712277490083,0.05003173822281774,0.04997418075799942,1.3709505944546687,0.00043054886272914707,
mmlu_pro_test_00915,qwq-32b,mmlu_pro,mcq,B,C,C,False,False,True,8,10,10,4290.3,0.014467246416723431,0.008597932754580994,0.02264235569107148,0.02514311027013693,0.2734648794280575,0.16022583579325678,0.09472046924961716,0.06465573608875275,0.9709505944546686,0.0140634413104962,
mmlu_pro_test_08230,qwq-32b,mmlu_pro,mcq,E,,,,False,True,0,0,0,6102.6,0.01680910609894867,0.011240861840607292,0.027165755941423113,0.013142489142201072,0.19546537129054006,0.09263468785351538,0.04654694000707762,0.07435082644224167,,,0.01
mmlu_pro_test_07275,qwq-32b,mmlu_pro,mcq,D,D,D,True,True,False,10,10,10,724.9,0.028254545725557727,0.006016847067673476,0.033345421487974716,0.015160999237473707,0.09192563634738228,0.03677746019146869,0.016433579663457865,0.04396360367536545,0.0,0.9999151889623513,0.95
mmlu_pro_test_09210,qwq-32b,mmlu_pro,mcq,A,A,A,True,True,False,10,10,10,3555.9,0.016820965674581762,0.010761310245334192,0.02723448669081837,0.015050178168162403,0.09960858320680936,0.039541065154045874,0.016930371915457088,0.046532366424798965,0.0,0.9525739549167935,0.95
mmlu_pro_test_01748,qwq-32b,mmlu_pro,mcq,G,G,G,True,True,False,10,10,10,1400.0,0.019678176737098794,0.005784873806928318,0.02511314779423205,0.03070312713677978,0.10327146042018556,0.04287729922978707,0.017583536777971774,0.04184093326330185,0.0,0.9984988091386421,1.0
mmlu_pro_test_10194,qwq-32b,mmlu_pro,mcq,C,C,C,True,True,False,10,10,10,516.4,0.04730347382526765,0.007836366791749098,0.05415077902567482,0.015334199127022602,0.03406108170837515,0.013422233622004853,0.007313368563715917,0.058571167290210724,0.0,0.9998601778868971,1.0
mmlu_pro_test_07176,qwq-32b,mmlu_pro,mcq,B,B,B,True,True,False,10,10,10,1191.9,0.04679620281715149,0.008548319016141507,0.05169704571170808,0.01798554846797382,0.05945239245842092,0.023201210033438013,0.009707694894654728,0.048829056322574615,0.0,0.999903897719554,0.9
mmlu_pro_test_00102,qwq-32b,mmlu_pro,mcq,G,G,G,True,True,False,10,10,10,1278.1,0.010166221307026067,0.010979626931194756,0.02100190485595118,0.018410289987251784,0.06980659946266163,0.029593541056897377,0.01237269453287233,0.036302730441093445,0.0,0.9924226633130627,1.0
mmlu_pro_test_07584,qwq-32b,mmlu_pro,mcq,F,,,,False,True,3,5,5,5816.3,0.024758475757969165,0.01523927675050584,0.03854323250972476,0.020330516659765634,0.2297218254575247,0.12295640639681597,0.07009354296933569,0.04918970540165901,0.7219280948873623,0.9991959153304703,
mmlu_pro_test_00218,qwq-32b,mmlu_pro,mcq,D,A,A,False,False,True,3,4,4,5972.9,0.009527400041079447,0.013839138883745647,0.02290285737333458,0.019023591297825236,0.24987414577215866,0.1477938045167339,0.09252083465380714,0.06448423862457275,0.0,,0.95
mmlu_pro_test_01799,qwq-32b,mmlu_pro,mcq,C,I,I,False,True,False,10,10,10,3264.6,0.02737238134198926,0.011516744867468835,0.03776009644682463,0.02488475585314622,0.23349171537930657,0.12541594313149645,0.06890827188037381,0.05132139474153519,0.8812908992306927,0.005220061758109465,0.8
mmlu_pro_test_06147,qwq-32b,mmlu_pro,mcq,F,J,J,False,False,False,9,10,10,4318.7,0.0361443492334209,0.015656072833080924,0.05020455373553447,0.017487800186135483,0.2108433732635154,0.10601059412714983,0.05430571727969471,0.05793279409408569,1.1567796494470395,0.9840936302731342,0.9
mmlu_pro_test_05306,qwq-32b,mmlu_pro,mcq,I,I,I,True,True,False,10,10,10,716.1,0.02008590486050916,0.008157125281128549,0.027677245752838725,0.01850088059958772,0.06146708438472909,0.018308402969616257,0.006667711534215326,0.042994044721126556,0.0,0.999985261020793,0.95
mmlu_pro_test_02443,qwq-32b,mmlu_pro,mcq,I,I,I,True,True,False,10,10,10,1031.5,0.029130894843656864,0.005872662805424832,0.03371125812337203,0.01875775791707576,0.06606895920347111,0.027941758608811852,0.014408658151487952,0.05757636949419975,0.0,0.9999970976869583,0.95
mmlu_pro_test_01516,qwq-32b,mmlu_pro,mcq,C,D,D,False,False,False,6,9,9,3310.8,0.022718613020492093,0.01118602025782697,0.03270620268297664,0.03083982742079518,0.22804957301301104,0.12548283007650865,0.06911837716032614,0.08055086433887482,0.7642045065086203,0.995390432653984,
mmlu_pro_test_05266,qwq-32b,mmlu_pro,mcq,E,E,E,True,True,False,10,10,10,755.3,0.017483452108256168,0.012903085284814767,0.028867730609317792,0.018701229133283977,0.16572530484183606,0.08230940258391305,0.03843257065538126,0.029575278982520103,0.0,0.9980732651649296,0.95
mmlu_pro_test_11131,qwq-32b,mmlu_pro,mcq,A,I,I,False,False,True,6,8,8,4365.0,0.02176481895305467,0.022655068734426978,0.04261066495411965,0.01880131372815706,0.27632699523568216,0.14943969625738412,0.08488332893297353,0.062366824597120285,1.5487949406953985,0.0009110418060597423,
mmlu_pro_test_07094,qwq-32b,mmlu_pro,mcq,H,,,,False,True,0,0,0,6124.4,0.016048912806063152,0.014483454825584493,0.03004241151252387,0.01779739271495697,0.2316083784912099,0.12503924676790817,0.06948633897565415,0.04983469471335411,,,0.0
mmlu_pro_test_08036,qwq-32b,mmlu_pro,mcq,A,A,A,True,False,False,4,9,9,5537.3,0.011485168811947716,0.009478777982984698,0.020620885539350858,0.01907620657148566,0.17936008183280938,0.0883697327883391,0.04679621451593001,0.049026764929294586,1.4466166676282082,0.9999885212384547,0.01
mmlu_pro_test_05079,qwq-32b,mmlu_pro,mcq,J,J,J,True,True,False,10,10,10,761.4,0.046881227228511915,0.004935769674382003,0.05144942909853004,0.012859246485356784,0.06691330144894436,0.02250823890244962,0.008740150461102315,0.03552031144499779,0.0,0.9995694431554141,1.0
mmlu_pro_test_11996,qwq-32b,mmlu_pro,mcq,H,H,H,True,False,False,9,10,10,2205.1,0.010392977303501964,0.01193068219057079,0.022234075035182453,0.022447430493757976,0.21417546326301595,0.11921144233762097,0.07011168694240043,0.06527218967676163,0.4689955935892812,0.9859362833719454,0.7
mmlu_pro_test_07712,qwq-32b,mmlu_pro,mcq,A,H,H,False,False,True,0,4,4,6097.7,0.01544310642731698,0.013282649361517306,0.028267288119800386,0.02135341319399968,0.18665506249749378,0.09169257391195745,0.04600865014357477,0.042380377650260925,0.8112781244591328,0.9999986290488698,1.0
mmlu_pro_test_07938,qwq-32b,mmlu_pro,mcq,G,G,G,True,True,False,10,10,10,1133.8,0.02166655300760944,0.00554048800033128,0.02703177732931349,0.01909422803803523,0.10107168805991273,0.04248144946868525,0.018228043704537157,0.028456907719373703,0.0,0.9975273789841266,0.95
mmlu_pro_test_08574,qwq-32b,mmlu_pro,mcq,B,,,,False,True,2,2,2,5798.4,0.008603326863531843,0.009540832258634255,0.017948282915764422,0.01595237632494404,0.11180317572952592,0.04660517047288121,0.021568299462743246,0.07825116068124771,0.0,,0.02
