question_id,model,dataset,kind,gold_answer,greedy_prediction,greedy_choice,correct,in_all_clean,greedy_truncated,n_samples_clean,n_samples_with_prediction,n_samples_with_letter,trace_length,hedging_formal,hedging_reasoning,hedging_combined,connector_density,rep_3,rep_4,rep_5,trace_divergence,answer_semantic_entropy,p_true,verbalized_confidence
trivia_qa_validation_05643,qwq-32b,trivia_qa,free_answer,FINCH,Fringillidae,,True,True,False,10,10,10,608.3,0.04650904059298008,0.009525526580745718,0.05564457958988028,0.009006306188692515,0.03323043370117086,0.008486703704837784,0.0030334591651357766,0.06919866800308228,-1.4428232973175175e-12,0.9999339478504685,0.95
trivia_qa_validation_16766,qwq-32b,trivia_qa,free_answer,PANTHEON,Pantheon,,True,True,False,10,10,10,547.1,0.02218241000019911,0.007278292713019144,0.02904512517576076,0.010579369701415887,0.060655356722318386,0.03428938897276347,0.02200007046423912,0.04484015703201294,-1.4428232973175175e-12,0.9999785550127462,0.95
trivia_qa_validation_14883,qwq-32b,trivia_qa,free_answer,PATIENCE,Patience,,True,True,False,10,10,10,576.5,0.03812057298633011,0.010560742992298323,0.04754211649620932,0.006851771747301283,0.027807321727018088,0.008124143216804325,0.0015834307386351832,0.07712230831384659,0.4689955935863958,0.977022559747336,0.95
trivia_qa_validation_08242,qwq-32b,trivia_qa,free_answer,BILL BRYSON,David McCullough,,False,True,False,10,10,10,473.3,0.047935957395609415,0.00950055185654652,0.056677834251188206,0.005276526090310464,0.024057208893587444,0.009829630715995574,0.004869933265996706,0.13705167174339294,0.7219280948844771,1.4738967424197368e-05,0.95
trivia_qa_validation_13284,qwq-32b,trivia_qa,free_answer,Knife,Bowie knife,,False,True,False,10,10,10,469.9,0.05577152373757314,0.011592114581306325,0.06382881590746488,0.010929047281590805,0.05370230558057822,0.018164766262710928,0.003782465216551545,0.06184602901339531,-1.4428232973175175e-12,0.9999151889642065,0.95
trivia_qa_validation_16621,qwq-32b,trivia_qa,free_answer,MARK,Mark,,True,True,False,10,10,10,1276.7,0.048675047707661054,0.03781484412178203,0.08106809295803799,0.00828888253569959,0.15963891165569832,0.07806057454003215,0.04151702029289439,0.08352874219417572,0.4689955935863958,0.9999417087542674,1.0
trivia_qa_validation_10004,qwq-32b,trivia_qa,free_answer,Seymour Hersh,Seymour Hersh,,True,True,False,10,10,10,632.7,0.03787921010405766,0.010950383587759568,0.047192899531850865,0.006147732685294917,0.043602139096260276,0.014044356494409337,0.003989461662674143,0.04717448726296425,-1.4428232973175175e-12,0.9933071512734938,0.95
trivia_qa_validation_16699,qwq-32b,trivia_qa,free_answer,'HOLLY',Holly,,True,True,False,10,10,10,479.1,0.05040986391592339,0.017689661274073655,0.06610410094458768,0.0064006231419348565,0.03900028304846438,0.015497961090473389,0.006601572554420354,0.057471901178359985,-1.4428232973175175e-12,0.9980732566435212,1.0
trivia_qa_validation_09986,qwq-32b,trivia_qa,free_answer,27,27,,True,True,False,10,10,10,887.2,0.030430193622159492,0.01287294538615801,0.04210901387647127,0.01903144223495126,0.11131054734089227,0.04985798834597086,0.025869509341323326,0.04193239286541939,-1.4428232973175175e-12,0.999290328268311,1.0
trivia_qa_validation_17420,qwq-32b,trivia_qa,free_answer,Jawbone,Mandible,,False,False,False,9,10,10,1769.5,0.046864337878490245,0.03562334062637655,0.07979791831441037,0.013595385308465577,0.1704365871092676,0.10121602332626041,0.06936438583687715,0.1092626228928566,1.360964047439353,0.9980732526861308,0.9
trivia_qa_validation_01836,qwq-32b,trivia_qa,free_answer,Green,green,,True,True,False,10,10,10,382.4,0.06277550227397968,0.006693543434036375,0.06896484717750173,0.013788737765950316,0.03714263745016775,0.008499613996841415,0.0018386219058735942,0.04249785467982292,0.8812908992278072,0.9999810748596858,0.95
trivia_qa_validation_07897,qwq-32b,trivia_qa,free_answer,'WUTHERING HEIGHTS',Wuthering Heights,,True,True,False,10,10,10,2298.9,0.04022774118204225,0.02691183501631773,0.06413491521091146,0.005832064970250241,0.19804409820009403,0.12597182043162297,0.08739887573575127,0.13826262950897217,1.7609640474379105,0.9988304861070918,1.0
trivia_qa_validation_16863,qwq-32b,trivia_qa,free_answer,(Gerald) Ford,Gerald Ford,,True,True,False,10,10,10,394.0,0.03378817139112149,0.01005670047821336,0.043321376835658204,0.015586215903193673,0.07987186240318833,0.04170989055648887,0.018672389203440422,0.06153642386198044,-1.4428232973175175e-12,0.9999251537491034,1.0
trivia_qa_validation_12602,qwq-32b,trivia_qa,free_answer,Cormorant,"Alternatively, maybe the answer is the """,,False,False,True,9,10,10,3609.9,0.04627207336682384,0.03315351537652762,0.07715357155103134,0.007389509302533637,0.2900042116825309,0.17355635681079842,0.10548506120460974,0.07574059069156647,1.5709505944488977,0.0004305562020741305,
trivia_qa_validation_00593,qwq-32b,trivia_qa,free_answer,Croatia,Croatia,,True,True,False,10,10,10,446.8,0.041566949704786055,0.006376734849361934,0.047400023856802795,0.0127853878679757,0.027601951176846596,0.007053319547080284,0.002182399516849021,0.08285567164421082,-1.4428232973175175e-12,0.999996273359549,1.0
trivia_qa_validation_02317,qwq-32b,trivia_qa,free_answer,28,28,,True,True,False,10,10,10,943.8,0.01592800628450721,0.010111536714537855,0.025850614944960732,0.018504529037574418,0.07291899832298558,0.034806144216945126,0.0171602135292692,0.04474637284874916,-1.4428232973175175e-12,0.9980732631933482,1.0
trivia_qa_validation_10344,qwq-32b,trivia_qa,free_answer,Vienna,Lord Whiskerworth,,False,True,False,10,10,10,1064.9,0.061145107255600184,0.033003788042829885,0.09044526602104548,0.005974392467241558,0.10517771797710003,0.04472391492470795,0.016931728033847303,0.1615992933511734,2.8464393446594736,0.9890130227949013,0.8
trivia_qa_validation_03416,qwq-32b,trivia_qa,free_answer,General Motors,General Motors,,True,True,False,10,10,10,545.7,0.043647410912016,0.009100044713376353,0.05142321266926035,0.009736461005459095,0.03407082497534204,0.01137591595313352,0.004231910378242642,0.07603901624679565,-1.4428232973175175e-12,0.9999646437431985,0.95
trivia_qa_validation_16755,qwq-32b,trivia_qa,free_answer,Glasgow,Glasgow,,True,True,False,10,10,10,455.5,0.053549445025509956,0.016526040741495905,0.06581858469981745,0.0067022016148278515,0.08183113849270976,0.0401688781591392,0.016599176568220863,0.05832413211464882,-1.4428232973175175e-12,0.9999417085985168,0.95
trivia_qa_validation_00178,qwq-32b,trivia_qa,free_answer,Pittsburgh,Pittsburgh,,True,True,False,10,10,10,834.3,0.04949285840918217,0.019230617434725903,0.06354301278228619,0.009195211476984915,0.09417276127933374,0.03815855740959614,0.016070720045569274,0.06764647364616394,-1.4428232973175175e-12,0.9980732597756643,0.95
trivia_qa_validation_16919,qwq-32b,trivia_qa,free_answer,The Whitehouse,White House,,True,True,False,10,10,10,438.8,0.050666459022904495,0.006190729998901898,0.055918762143718284,0.010952637212220763,0.0662831319232499,0.026801522437723945,0.01351832179313336,0.045284781605005264,-1.4428232973175175e-12,0.999841563813729,1.0
trivia_qa_validation_06491,qwq-32b,trivia_qa,free_answer,The Norwich School,Norwich School,,True,True,False,10,10,10,386.4,0.034077135863219254,0.010506364810772134,0.04348671517477531,0.012125346393298559,0.057498096454079314,0.014721871531831321,0.004378528947876892,0.05606924742460251,-1.4428232973175175e-12,0.9999756996664799,1.0
trivia_qa_validation_03355,qwq-32b,trivia_qa,free_answer,Rick Wakeman,Renaissance,,False,True,False,10,10,10,2181.6,0.052340586401418886,0.030931046044818177,0.07935291828686454,0.007238913007547004,0.253330934752232,0.16513596316208892,0.11035883963243313,0.25834181904792786,3.1219280948743777,0.9998204720178833,0.95
trivia_qa_validation_05462,qwq-32b,trivia_qa,free_answer,MACAVITY,the devil,,False,True,False,10,10,10,1151.1,0.04086988913852838,0.021066043595067988,0.059014761768952706,0.005415541258150277,0.14785326008424401,0.09367444239344509,0.06607016342728303,0.1546318233013153,2.046439344663802,0.9890130327282669,0.95
trivia_qa_validation_05589,qwq-32b,trivia_qa,free_answer,Richard 3rd,Richard III,,True,True,False,10,10,10,528.1,0.038376902390416044,0.006711888568519189,0.0449463408164851,0.012296968288869064,0.05048158073936219,0.026986084965483804,0.017520800397928315,0.06456226855516434,-1.4428232973175175e-12,0.9997388099678297,1.0
trivia_qa_validation_05583,qwq-32b,trivia_qa,free_answer,M69,M69,,True,True,False,10,10,10,3068.2,0.04019028000464783,0.026055061010882157,0.06382254441669451,0.010493512216153382,0.30930174951446043,0.18216719338427956,0.11132914581494768,0.05100971832871437,0.9219280948830342,0.9984988076363013,0.9
trivia_qa_validation_12465,qwq-32b,trivia_qa,free_answer,Neon,neon,,True,True,False,10,10,10,511.5,0.028783548648861575,0.005594990584119898,0.03396526322090306,0.015110955288264163,0.05336194038932383,0.025339871836908757,0.012864270402294143,0.04390227422118187,-1.4428232973175175e-12,0.9999038973636661,1.0
trivia_qa_validation_03861,qwq-32b,trivia_qa,free_answer,A sports celebrity of the host country,A celebrated athlete from the host nation,,False,True,False,10,10,10,811.3,0.047813076988568494,0.01085246096783581,0.05701713105946389,0.007786678246644652,0.0876053780212318,0.04168098569583516,0.02117127093078127,0.07844535261392593,2.121928094880149,0.9820136993642694,0.95
trivia_qa_validation_15751,qwq-32b,trivia_qa,free_answer,Azerbaijan,Azerbaijan,,True,True,False,10,10,10,393.5,0.04464540321358295,0.00956874815296285,0.05403461815290127,0.009355681284981394,0.0516734290245755,0.020984817308147476,0.00910891074415301,0.04064824432134628,-1.4428232973175175e-12,0.999860177991508,0.95
trivia_qa_validation_15744,qwq-32b,trivia_qa,free_answer,B3,Vitamin B3,,False,True,False,10,10,10,505.7,0.037778584622738934,0.007482278216715493,0.0450467300771418,0.012930934661162966,0.04115359337113992,0.016759877338149674,0.00904243521826793,0.04442320019006729,-1.4428232973175175e-12,0.9999980052696542,1.0
trivia_qa_validation_01891,qwq-32b,trivia_qa,free_answer,Wales,Wales,,True,True,False,10,10,10,574.1,0.04996393481764056,0.01573668729605783,0.06346974570079582,0.011261644012786069,0.05449421802913033,0.019970381555060403,0.007249213882116879,0.08195225149393082,0.4689955935863958,0.9991959091852934,0.9
trivia_qa_validation_15454,qwq-32b,trivia_qa,free_answer,JACK THE RIPPER,Jack the Ripper,,True,True,False,10,10,10,461.0,0.028445724616435027,0.005865587196709447,0.03414844536363307,0.008491371344313547,0.04886834388264956,0.0138537478021177,0.007370997827622683,0.04764891788363457,-1.4428232973175175e-12,0.9999151890175942,1.0
trivia_qa_validation_13058,qwq-32b,trivia_qa,free_answer,The Flintstones,The Flintstones,,True,True,False,10,10,10,410.5,0.04831747975792926,0.007104508977230128,0.05495373476690542,0.006423474003601201,0.022668102098286992,0.006885986673297273,0.0017218247851102596,0.08103075623512268,-1.4428232973175175e-12,0.9999756997530141,1.0
trivia_qa_validation_02379,qwq-32b,trivia_qa,free_answer,PAKISTAN,Pakistan,,True,True,False,10,10,10,2223.7,0.03793496926116067,0.023115692094048696,0.059013021704564815,0.007360643357401495,0.154749347402994,0.08568563171729557,0.050342143295902045,0.13571690022945404,1.4854752972230063,0.9982992536816957,0.95
trivia_qa_validation_13834,qwq-32b,trivia_qa,free_answer,The Quran,the Quran,,True,True,False,10,10,10,579.6,0.042503214238717994,0.008923354998700938,0.050437620901849625,0.013893538605657191,0.04718494736464026,0.021824849002041246,0.010318023152944843,0.051998015493154526,0.4689955935863958,0.9997694932238791,1.0
trivia_qa_validation_10481,qwq-32b,trivia_qa,free_answer,A Hippopotamus.,vulture,,False,True,False,10,10,10,613.3,0.04387939244843471,0.02362765587539579,0.0630779435512491,0.010089290157997585,0.08077445882075544,0.04200625527873416,0.024405948506020014,0.1553434580564499,2.046439344663802,0.9626730182449127,0.9
trivia_qa_validation_04100,qwq-32b,trivia_qa,free_answer,American football,American football,,True,True,False,10,10,10,551.9,0.029421611126929682,0.0037829874249368984,0.03320459855186658,0.005843265029728407,0.06579967388791018,0.03917142750833992,0.030211910399809683,0.03919324278831482,-1.4428232973175175e-12,0.9999910603014027,1.0
trivia_qa_validation_13536,qwq-32b,trivia_qa,free_answer,Florence,Florence,,True,True,False,10,10,10,295.2,0.050100896535948715,0.00810661321314513,0.05749724504673428,0.013555306364230682,0.006884930759352292,0.0011235955056179802,0.0003759398496240629,0.07554050534963608,-1.4428232973175175e-12,0.9999885212344705,1.0
trivia_qa_validation_04424,qwq-32b,trivia_qa,free_answer,Melbourne,Melbourne,,True,True,False,10,10,10,327.9,0.040284103578508236,0.007743388743520365,0.0480274923220286,0.015003516607337957,0.04518914445632403,0.016813524225797814,0.007083268530954823,0.04569965973496437,-1.4428232973175175e-12,0.9999885212360243,0.95
trivia_qa_validation_12939,qwq-32b,trivia_qa,free_answer,Jack Brabham,Jack Brabham,,True,False,False,9,10,10,2089.6,0.038851290974225336,0.025976660388330748,0.06180826268646691,0.011904102222640177,0.179674739426063,0.09611833037844,0.050944389474628815,0.09762229025363922,0.4689955935863958,0.0031726756408071368,1.0
trivia_qa_validation_07416,qwq-32b,trivia_qa,free_answer,Grace Slick,Grace Slick,,True,True,False,10,10,10,936.4,0.04153539119178211,0.009835789895414237,0.04961764550378448,0.00999941051683189,0.07910286558410405,0.03343506644183812,0.0131968764743696,0.06158040463924408,-1.4428232973175175e-12,0.999903897624493,0.95
trivia_qa_validation_02273,qwq-32b,trivia_qa,free_answer,CYCLOPS,Cyclopes,,False,True,False,10,10,10,495.2,0.035537443578843406,0.007617039693227579,0.042443876156405255,0.011039473019910543,0.07593282697402769,0.04150058184780168,0.029146327269222515,0.04256376251578331,-1.4428232973175175e-12,0.9999339478929138,0.95
trivia_qa_validation_09192,qwq-32b,trivia_qa,free_answer,The Wind in the Willows,The Wind in the Willows,,True,True,False,10,10,10,444.6,0.03727711332114035,0.008276828843532407,0.045312978309251066,0.006518339138096558,0.08275633145786668,0.053315937875685296,0.037949347508527596,0.04052768275141716,-1.4428232973175175e-12,0.999841563787592,1.0
trivia_qa_validation_01170,qwq-32b,trivia_qa,free_answer,All the President’s Men,All the President's Men,,True,True,False,10,10,10,457.3,0.03480798507356656,0.0038290613984441604,0.03842696243839727,0.007628291542633683,0.046997774403934045,0.017247231206043233,0.0024942897583635102,0.04333312064409256,-1.4428232973175175e-12,0.9999724643136244,1.0
trivia_qa_validation_14424,qwq-32b,trivia_qa,free_answer,The Matterhorn,Matterhorn,,True,True,False,10,10,10,501.3,0.039459334249797126,0.007790211094695602,0.04632343243817798,0.014613414779261726,0.0481039950735571,0.01666454078773393,0.006669420433143114,0.04351438954472542,-1.4428232973175175e-12,0.9999967112507622,1.0
trivia_qa_validation_04291,qwq-32b,trivia_qa,free_answer,Jon Stewart,Jon Stewart and Jack Nicholson,,False,True,False,10,10,10,1802.7,0.05197987558777438,0.029529751373325353,0.07830996611694954,0.006678690901220033,0.14833186842649806,0.0754132827565129,0.03982422426811465,0.1075235903263092,0.9219280948830342,0.0009110503622921292,0.0
trivia_qa_validation_16467,qwq-32b,trivia_qa,free_answer,'HAPPY EVER AFTER',Terry and June,,False,True,False,10,10,10,1255.8,0.0383125813533892,0.021197693658053955,0.05712934493146238,0.007549504698477069,0.09185787535950021,0.044721882466340936,0.02527381551494191,0.16498571634292603,0.4689955935863958,0.9947798618968231,0.95
trivia_qa_validation_00715,qwq-32b,trivia_qa,free_answer,Horse racing,Cricket,,False,True,False,10,10,10,451.7,0.05588450682904855,0.010442311878295153,0.06482487491246663,0.006515269496752391,0.041381978756041896,0.015269302503688409,0.004241663591174671,0.07145489752292633,-1.4428232973175175e-12,0.9999251536164512,0.95
trivia_qa_validation_00283,qwq-32b,trivia_qa,free_answer,28,28,,True,True,False,10,10,10,938.8,0.017638762101867746,0.012211413001494021,0.02912082622014143,0.018191309257827783,0.0670690494603797,0.02822222563903115,0.011507443102337967,0.04626587778329849,-1.4428232973175175e-12,0.9999724642736251,1.0
trivia_qa_validation_02416,qwq-32b,trivia_qa,free_answer,L'OREAL,L'Oréal,,True,True,False,10,10,10,404.5,0.052682113986847454,0.01096264570553372,0.06247907501739323,0.018663864863589282,0.039436198451831196,0.020582509617216048,0.008359674658327876,0.08785232901573181,0.4689955935863958,0.9999038974939776,1.0
trivia_qa_validation_00270,qwq-32b,trivia_qa,free_answer,Helium,helium,,True,True,False,10,10,10,591.9,0.03436622138610503,0.009661225358247,0.04390768626531012,0.027000126178746066,0.06815927544514853,0.022694525944215182,0.0072694986128156724,0.03419455885887146,-1.4428232973175175e-12,0.9995694419983444,1.0
trivia_qa_validation_12272,qwq-32b,trivia_qa,free_answer,Rupee,Pakistani Rupee,,False,True,False,10,10,10,471.5,0.06234488438353615,0.009600789230529634,0.07055583654594515,0.014853321128692656,0.0322137376481774,0.01267544928753287,0.00429965261828813,0.0571044459939003,-1.4428232973175175e-12,0.9998204714605912,1.0
trivia_qa_validation_10201,qwq-32b,trivia_qa,free_answer,Sam Cooke,The Capitols,,False,True,False,10,10,10,1051.1,0.04953276867504096,0.019691646514210747,0.0659200235023513,0.0072543663645665045,0.09993030959453149,0.04427572403967132,0.021125343676039143,0.08399786055088043,0.7219280948844771,0.9984988167648988,0.95
trivia_qa_validation_08707,qwq-32b,trivia_qa,free_answer,Z,Z,,True,True,False,10,10,10,480.8,0.025435408608871647,0.012905448463565334,0.03725213300580622,0.01634408798666416,0.11075438999403024,0.05072813372779513,0.02633268894521428,0.056556474417448044,1.1567796494427114,0.9995694412993806,0.8
trivia_qa_validation_10204,qwq-32b,trivia_qa,free_answer,Fred Perry,Bunny Austin,,False,True,False,10,10,10,1725.2,0.03364961460555526,0.02057008215595338,0.05212147083322418,0.01794148105023912,0.12621571649566327,0.06371634064932664,0.03510262500232085,0.07460155338048935,1.360964047439353,0.962673062230793,0.95
trivia_qa_validation_04236,qwq-32b,trivia_qa,free_answer,Roger Bannister,Ben Hogan,,False,True,False,10,10,10,1617.8,0.050524492711396154,0.026734776031660606,0.07352883245983766,0.006565759015198213,0.17782845266051572,0.10615512583779592,0.06680533710168993,0.15797480940818787,2.046439344663802,0.8175739812422094,0.95
trivia_qa_validation_00545,qwq-32b,trivia_qa,free_answer,1st,1st,,True,True,False,10,10,10,358.5,0.05767676456631392,0.011799549696656924,0.06837946814295091,0.01475890465199221,0.031939780018870254,0.008862410472182858,0.001981240336706125,0.04155850037932396,-1.4428232973175175e-12,0.9999832985951762,0.95
trivia_qa_validation_13981,qwq-32b,trivia_qa,free_answer,Oklahoma,Oklahoma,,True,True,False,10,10,10,377.4,0.036943443800018995,0.006368670485205753,0.04331211428522476,0.008294379714592449,0.02567851865270654,0.0103578748111264,0.003024184067879565,0.0744069293141365,-1.4428232973175175e-12,0.9999810748536088,1.0
trivia_qa_validation_06747,qwq-32b,trivia_qa,free_answer,1919,1919,,True,True,False,10,10,10,567.7,0.0321054487690722,0.006822943303122303,0.03860445639546016,0.012077881436660767,0.04859731616421904,0.01785419678645648,0.007944618824228356,0.060905519872903824,-1.4428232973175175e-12,0.9984988133734493,0.95
trivia_qa_validation_09686,qwq-32b,trivia_qa,free_answer,This American Life,This American Life,,True,True,False,10,10,10,867.9,0.039276905769965065,0.01967473975357998,0.05707215884628412,0.005694927032198923,0.09606939232186573,0.032645540853172395,0.013847839882758173,0.06322207301855087,-1.4428232973175175e-12,0.0021827106893653,0.95
trivia_qa_validation_11251,qwq-32b,trivia_qa,free_answer,Edmund,Edmund,,True,True,False,10,10,10,889.3,0.03406142442917624,0.018132932766689334,0.05058404586840137,0.010762165556439923,0.11272894936934996,0.05107381419194477,0.023385229152929243,0.09559756517410278,-1.4428232973175175e-12,0.9975273773447958,1.0
trivia_qa_validation_15865,qwq-32b,trivia_qa,free_answer,Barings,Barings Bank,,True,True,False,10,10,10,326.1,0.04024904426600059,0.004652568893695329,0.044901613159695916,0.012275585372112407,0.020083801568893812,0.004018293229902414,0.0012016145426841263,0.07545298337936401,-1.4428232973175175e-12,0.9999970976871092,1.0
trivia_qa_validation_12733,qwq-32b,trivia_qa,free_answer,Deep Blue,Deep Blue,,True,True,False,10,10,10,359.4,0.031127213403499332,0.008306175464617586,0.03893253635319791,0.010474491459090268,0.033465363573819754,0.010328115207747091,0.0034910144587176227,0.03382495790719986,-1.4428232973175175e-12,0.9999930377415985,0.95
trivia_qa_validation_16908,qwq-32b,trivia_qa,free_answer,Batley,Batley,,True,True,False,10,10,10,1082.3,0.052447228666489785,0.022206959348494298,0.07069465079354391,0.006187679412946017,0.11002675939122257,0.05219602780816248,0.02681546592225026,0.07596098631620407,0.7219280948844771,0.9968273120455893,0.85
trivia_qa_validation_09434,qwq-32b,trivia_qa,free_answer,Used furniture dealer,used furniture dealer,,True,True,False,10,10,10,586.9,0.05043256970910218,0.016796433058388308,0.06494278135757706,0.009407770254275678,0.06062801160174062,0.02460171180547919,0.010217179761097117,0.059503596276044846,0.9219280948830342,0.9890130250012799,0.95
trivia_qa_validation_04837,qwq-32b,trivia_qa,free_answer,Microsoft,Microsoft,,True,True,False,10,10,10,734.8,0.046667412295500185,0.015671983277838874,0.06034692968702103,0.011415274010357915,0.05962365695458409,0.024720274173117875,0.011664193513411813,0.08155974000692368,-1.4428232973175175e-12,0.9998766053858205,0.99
trivia_qa_validation_15515,qwq-32b,trivia_qa,free_answer,DOC,Doc,,True,True,False,10,10,10,377.4,0.043711419947774055,0.005110335803365963,0.04823395139862979,0.012131129435182329,0.03979665251428825,0.014311510048286336,0.006091047109070891,0.038099393248558044,-1.4428232973175175e-12,0.9998415638303354,1.0
trivia_qa_validation_16047,qwq-32b,trivia_qa,free_answer,BARYONS,hadrons,,False,True,False,10,10,10,566.4,0.026585787734223647,0.007649381731482033,0.03394383340061468,0.01784939503727159,0.07469402061602902,0.025549706516374237,0.006256964602466353,0.057203665375709534,0.7219280948844771,0.9999756997564103,1.0
trivia_qa_validation_04863,qwq-32b,trivia_qa,free_answer,Tet,Tet,,True,True,False,10,10,10,318.5,0.03168557882364349,0.006041709100399478,0.037391717454244314,0.013807427549756005,0.04566471024540362,0.01793902490824456,0.007496777856529258,0.041098929941654205,-1.4428232973175175e-12,0.9999810748554397,1.0
trivia_qa_validation_14642,qwq-32b,trivia_qa,free_answer,HOTEL CALIFORNIA,Hotel California,,True,True,False,10,10,10,398.3,0.05656994421645904,0.006298016037485444,0.06250023246427691,0.006403691419380135,0.10874364764677966,0.08405162717492513,0.06861154586615921,0.03911460191011429,-1.4428232973175175e-12,0.9999910603068332,1.0
trivia_qa_validation_16744,qwq-32b,trivia_qa,free_answer,TARTARIC ACID,tartaric acid,,True,True,False,10,10,10,379.4,0.05319667552923015,0.010420128228568954,0.06241888068302502,0.01378885257014013,0.025852086167256906,0.00855171781280072,0.0042843856882525564,0.03973986953496933,-1.4428232973175175e-12,0.9999957771709895,0.95
trivia_qa_validation_01288,qwq-32b,trivia_qa,free_answer,Four,Par 4,,False,True,False,10,10,10,1046.7,0.046204746602761616,0.010920968486868002,0.056348573697707335,0.015486704150079234,0.10400284603841307,0.04322720913178947,0.018460337830153217,0.03580270707607269,-1.4428232973175175e-12,0.9933070862224262,0.9
trivia_qa_validation_15941,qwq-32b,trivia_qa,free_answer,Standard Oil,Standard Oil,,True,True,False,10,10,10,393.3,0.029290447119388892,0.003608714571634588,0.032899161691023485,0.010845961063723366,0.025448208177918485,0.010609820155620264,0.004771655601613745,0.04446408897638321,-1.4428232973175175e-12,0.9999832985788705,1.0
trivia_qa_validation_14754,qwq-32b,trivia_qa,free_answer,Daily Mirror,The Daily Mirror,,True,True,False,10,10,10,1158.0,0.04555997635973809,0.027486067176028573,0.06829373724060192,0.0058687121052952975,0.12304745173575324,0.05740357989210926,0.027024623981793706,0.052069373428821564,0.4689955935863958,0.991422501148068,0.95
trivia_qa_validation_06632,qwq-32b,trivia_qa,free_answer,FRANKLIN D ROOSEVELT,Franklin D. Roosevelt,,True,True,False,10,10,10,1024.6,0.015104087512859415,0.008347398536104764,0.023228277251182438,0.016240882391802106,0.10863848895019856,0.058536863243663015,0.03161596024477401,0.03370789811015129,-1.4428232973175175e-12,0.999985261016064,1.0
trivia_qa_validation_09573,qwq-32b,trivia_qa,free_answer,Jackie Robinson,Jackie Robinson,,True,True,False,10,10,10,528.1,0.026113331308872258,0.0071040703026675105,0.03299542602885386,0.011668730757903187,0.044213850376015926,0.01633804460474293,0.007037683617060442,0.0436483658850193,-1.4428232973175175e-12,0.9999930377416858,1.0
trivia_qa_validation_02737,qwq-32b,trivia_qa,free_answer,John Le Carré,John le Carré,,True,True,False,10,10,10,361.4,0.03411853388283491,0.007722854488864903,0.04184138837169982,0.009341674526907354,0.053484367975854694,0.020562151521252015,0.009253414638475422,0.07445591688156128,-1.4428232973175175e-12,0.9999970976881436,1.0
trivia_qa_validation_00636,qwq-32b,trivia_qa,free_answer,Manfred von Richtofen.,Manfred von Richthofen,,True,True,False,10,10,10,463.4,0.03899968872126735,0.00584349235402731,0.044457192677258076,0.010033248694191931,0.04796705870572421,0.017890040889675007,0.006888759720860604,0.04829372838139534,-1.4428232973175175e-12,0.9999992661788714,1.0
trivia_qa_validation_02472,qwq-32b,trivia_qa,free_answer,PENTECOST,Ascension Day,,False,True,False,10,10,10,467.9,0.02597587460277771,0.008766906824802361,0.03365071153567521,0.0173930208453784,0.0630774269751175,0.022854321003908884,0.010792211868849188,0.034190043807029724,-1.4428232973175175e-12,0.9999251537658448,0.95
trivia_qa_validation_08712,qwq-32b,trivia_qa,free_answer,MARNE-LA-VALLEE,Marne-la-Vallée,,True,True,False,10,10,10,763.5,0.03613948352190777,0.01370002730371112,0.04858167996661779,0.010962512632510819,0.08411179811088204,0.03004091655092832,0.012140246272023392,0.05424903705716133,-1.4428232973175175e-12,0.9990889455260994,1.0
trivia_qa_validation_04202,qwq-32b,trivia_qa,free_answer,People's Republic of China,China,,True,True,False,10,10,10,941.9,0.028377194907657277,0.0148301912279712,0.041293646300946674,0.016859154574898737,0.12792931058480123,0.05656950802718195,0.026391911099758282,0.03688845410943031,0.7219280948844771,0.9996200155611181,1.0
trivia_qa_validation_13742,qwq-32b,trivia_qa,free_answer,Euthanasia,Utopia,,False,True,False,10,10,10,1414.0,0.054654465348554206,0.0212093038858304,0.0733930529633341,0.006833393620163486,0.1439542704032255,0.06982737366138946,0.0372277096018931,0.083949975669384,0.9709505944517833,0.0005527771844515583,0.5
trivia_qa_validation_12330,qwq-32b,trivia_qa,free_answer,Rafael Nadal,Rafael Nadal,,True,True,False,10,10,10,1964.7,0.029456885928873883,0.013891501159276556,0.04255447625784825,0.014106917834409028,0.12266520625742214,0.0591440993269506,0.0304151403966871,0.07627053558826447,-1.4428232973175175e-12,0.9999646437361425,1.0
trivia_qa_validation_17220,qwq-32b,trivia_qa,free_answer,Bedser,Bedser,,True,True,False,10,10,10,460.0,0.04459205101106598,0.016601749587533566,0.057942348799458,0.008534561713032001,0.0696957082925427,0.03194432223133096,0.01496620642129115,0.1320875734090805,2.1609640474350247,0.9999910603077068,1.0
trivia_qa_validation_06955,qwq-32b,trivia_qa,free_answer,FRIENDS REUNITED,LoveFilm,,False,True,False,10,10,10,981.8,0.05422557558057154,0.02508289029666596,0.07461653101281993,0.007902513910492705,0.09121955396271955,0.047725478093722205,0.024928132148157967,0.24862827360630035,1.9609640474364676,0.9998415635484167,0.95
trivia_qa_validation_15566,qwq-32b,trivia_qa,free_answer,1989,1989,,True,True,False,10,10,10,880.1,0.05324343653202655,0.017710812900672734,0.06970170296050085,0.007949185816971478,0.10778358259417749,0.04679825060821309,0.0206453427982512,0.045844778418540955,0.4689955935863958,0.9241415862625088,0.95
trivia_qa_validation_10936,qwq-32b,trivia_qa,free_answer,Prometheus,Prometheus,,True,True,False,10,10,10,460.1,0.03143264818815939,0.006338797677457627,0.03719056206790006,0.013761415395553159,0.02997517741792437,0.01774053319109048,0.01152894653957992,0.051354292780160904,-1.4428232973175175e-12,0.9997040429426628,1.0
