question_id,model,dataset,gold_answer,greedy_choice,correct,in_all_clean,greedy_truncated,n_samples_clean,n_samples_with_letter,trace_length,hedging_formal,hedging_reasoning,hedging_combined,connector_density,rep_3,rep_4,rep_5,trace_divergence,answer_semantic_entropy,p_true,verbalized_confidence
medqa_test_01021,llama-3.1-8b-instruct,medqa,E,D,False,True,False,10,10,420.9,0.026453331061339853,0.0,0.026453331061339853,0.002176407322757719,0.045340720137943345,0.02188334626861622,0.012501280506152446,0.1550775170326233,0.8812908992306927,1.0129985189979841e-05,0.8
medqa_test_00261,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,457.7,0.024879027866631254,0.0,0.024879027866631254,0.0,0.06848673756085866,0.04155648080916384,0.027462927066509202,0.1025976613163948,0.0,0.9984988237379524,0.8
medqa_test_00410,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,439.0,0.006596783525873365,0.00048481458173088126,0.007081598107604246,0.004165419033325354,0.08584733092442376,0.04779138211644668,0.028603017137413544,0.09501620382070541,0.9219280948873623,0.9999992661898268,0.8
medqa_test_00880,llama-3.1-8b-instruct,medqa,C,D,False,True,False,10,10,496.5,0.019440138175460572,0.0,0.019440138175460572,0.0,0.054355307115711404,0.026283349764732934,0.012783275448144926,0.1258314698934555,0.9219280948873623,0.9999417087619155,0.8
medqa_test_00458,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,513.1,0.00925502283543891,0.00022675736961451248,0.009481780205053423,0.000899783862293279,0.119794499894005,0.06746897956437885,0.039768877973247206,0.09827403724193573,0.9219280948873623,0.999983298577903,0.9
medqa_test_00275,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,10,359.4,0.005942593094652813,0.0,0.005942593094652813,0.0005467787114845938,0.0928834471133238,0.0549784057877865,0.03522786622475821,0.13726820051670074,0.7219280948873623,0.9875776304884412,0.8
medqa_test_00575,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,9,390.4,0.0163898007836226,0.0,0.0163898007836226,0.0021411980180854424,0.06737854221967518,0.035810464678471675,0.019029560607567518,0.14355477690696716,1.5304930567574824,0.9999810824409787,0.8
medqa_test_00112,llama-3.1-8b-instruct,medqa,B,A,False,True,False,10,10,356.4,0.024331202020926986,0.0,0.024331202020926986,0.0005708747984429207,0.039424413383620883,0.021420989781215684,0.011177966626843372,0.100856252014637,1.0,0.9999832988560193,0.8
medqa_test_00073,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,442.4,0.01461369475003812,0.0,0.01461369475003812,0.0008751534155051734,0.032973605426407024,0.01208804602272392,0.006733382444995295,0.07599420845508575,0.9219280948873623,0.9999945778054864,0.8
medqa_test_00963,llama-3.1-8b-instruct,medqa,E,E,True,False,False,9,7,909.9,0.013924034752987363,0.0,0.013924034752987363,0.0028682486482360355,0.1878814026375971,0.1288566208253462,0.10262737446757937,0.09411914646625519,1.8423709931771084,,0.8
medqa_test_00383,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,10,414.6,0.01308853702555795,0.0,0.01308853702555795,0.001471911671011849,0.032610925395968535,0.01236636341831816,0.005416851636368536,0.15967142581939697,0.4689955935892812,5.1442201478061854e-05,0.9
medqa_test_00668,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,468.0,0.016594611295225777,0.0,0.016594611295225777,0.0025988930466811734,0.08306620138419464,0.04244913505764347,0.023194230903003654,0.08276527374982834,0.0,0.9999885220034018,0.8
medqa_test_00068,llama-3.1-8b-instruct,medqa,D,B,False,True,False,10,10,468.1,0.010067705306806188,0.0,0.010067705306806188,0.0003867891076713776,0.08671152432149966,0.05548728639085977,0.039533298532294606,0.13618218898773193,0.9709505944546686,1.0,0.8
medqa_test_00396,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,428.1,0.010631665033014137,0.0,0.010631665033014137,0.0,0.07226199237625572,0.04066187256909023,0.02555382674378559,0.06123876944184303,0.4689955935892812,1.0,0.8
medqa_test_01013,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,471.6,0.016650339809414598,0.0,0.016650339809414598,0.0,0.05946247571191959,0.030497634546110753,0.019860587818063147,0.08601733297109604,0.0,0.9994472212642865,0.8
medqa_test_00361,llama-3.1-8b-instruct,medqa,A,C,False,True,False,10,10,490.4,0.011801450409323828,0.0,0.011801450409323828,0.0009697004100662017,0.05304237162783152,0.025274183917139016,0.012799404896991117,0.10547903925180435,0.7219280948873623,0.9034589917556318,0.8
medqa_test_00461,llama-3.1-8b-instruct,medqa,D,A,False,True,False,10,10,419.4,0.021301428920308545,0.00021978021978021978,0.021521209140088766,0.001725013832110632,0.05933718507667304,0.028513969717048216,0.015922289364616492,0.12816353142261505,0.9219280948873623,0.9999999530883296,0.8
medqa_test_00160,llama-3.1-8b-instruct,medqa,D,B,False,True,False,10,10,284.0,0.008368128632843547,0.0,0.008368128632843547,0.004643162197982697,0.0409601681240991,0.01935155425950198,0.011225783695329094,0.10986212641000748,1.5709505944546684,0.0,0.8
medqa_test_00423,llama-3.1-8b-instruct,medqa,E,C,False,True,False,10,10,448.1,0.016101495871178033,0.0,0.016101495871178033,0.00019083969465648855,0.059803777981955644,0.03033722849226601,0.017876773464932095,0.13321220874786377,1.5709505944546687,1.0,0.8
medqa_test_01069,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,430.0,0.015617243499228311,0.0,0.015617243499228311,0.0,0.05987962546847968,0.03189570855302877,0.01948535562345196,0.09661456197500229,0.0,0.9999910603012724,0.8
medqa_test_00912,llama-3.1-8b-instruct,medqa,B,A,False,False,True,9,6,873.0,0.02283431413227241,0.00020283975659229209,0.023037153888864702,0.0006469224826165336,0.20284773890690175,0.16288626058643843,0.13624039362107646,0.19116495549678802,0.0,1.0,0.8
medqa_test_00280,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,372.1,0.016444217934620885,0.0,0.016444217934620885,0.0009031659846114069,0.05761308899229091,0.025671245393447763,0.012607778901017497,0.07549598813056946,0.0,0.9986749772894784,0.9
medqa_test_00491,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,10,271.2,0.020333723369946825,0.0,0.020333723369946825,0.014381880492648038,0.0798027809978077,0.04704254201308555,0.032486183837832736,0.16701452434062958,0.0,0.9968273216919443,1.0
medqa_test_00048,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,419.5,0.0215454465340875,0.0,0.0215454465340875,0.0035463376930014072,0.04698147171489207,0.025089947136935763,0.013504115992871402,0.12499047070741653,0.0,0.9999997617839832,0.8
medqa_test_01172,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,10,399.1,0.020283874945553188,0.00024509803921568627,0.020528972984768874,0.0008347656602201126,0.04755754335454156,0.025605503155371644,0.014728495835857346,0.12343515455722809,1.5709505944546684,0.9999980054918772,0.8
medqa_test_00852,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,423.7,0.016586829469435793,0.0,0.016586829469435793,0.0016602639275256285,0.07098302769308408,0.03434423772867319,0.01578295237183742,0.11340179294347763,0.0,0.8817767378666129,0.8
medqa_test_00847,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,9,363.6,0.005546399504375974,0.001075268817204301,0.0066216683215802735,0.00488559543065121,0.11027269408589975,0.0686121375765963,0.04383638011243809,0.1512257307767868,0.0,0.9999938573904829,1.0
medqa_test_00731,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,370.4,0.01461124150743709,0.00022727272727272727,0.014838514234709815,0.0007608698672991211,0.06756076070518437,0.03292168176364054,0.016827833904945567,0.10017221421003342,0.7219280948873623,0.9999994285243984,0.8
medqa_test_00745,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,9,468.6,0.018345281422745024,0.001367366972650949,0.019712648395395972,0.0006494221522004883,0.03113882640138842,0.012269619446031133,0.004778664139030697,0.10229969769716263,0.9864267287308424,0.9993332977304685,0.8
medqa_test_01018,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,9,468.1,0.016960602753609385,0.0,0.016960602753609385,0.00024509803921568627,0.06823077857381865,0.03578738209251227,0.02035885216149642,0.14593003690242767,0.0,0.9999962763583532,0.8
medqa_test_00779,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,9,527.4,0.011387913156737138,0.0,0.011387913156737138,0.004415133696115764,0.1113212177905936,0.06288508950553251,0.03846660472954485,0.13367228209972382,1.224394445405986,0.9999993524262031,0.8
medqa_test_00386,llama-3.1-8b-instruct,medqa,D,A,False,True,False,10,10,519.4,0.012440009675008244,0.0,0.012440009675008244,0.0003992015968063872,0.04387598268008149,0.02172572433632174,0.012171228869083794,0.10069628804922104,1.5709505944546687,0.9399134079904957,0.8
medqa_test_00498,llama-3.1-8b-instruct,medqa,A,B,False,True,False,10,10,560.5,0.01242239205784034,0.0,0.01242239205784034,0.0004543080675174802,0.1949602269159061,0.1414811663315549,0.0998746548354675,0.1049349382519722,1.721928094887362,0.9999706926542665,0.8
medqa_test_01226,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,10,424.7,0.012796525240888248,0.0001953125,0.01299183774088825,0.0023376665654390562,0.06050335309471194,0.03490331906774424,0.024425569983529027,0.11235437542200089,0.0,0.9999989323526468,1.0
medqa_test_00640,llama-3.1-8b-instruct,medqa,E,B,False,True,False,10,10,468.2,0.008670548304051518,0.0,0.008670548304051518,0.0,0.08357514821737952,0.049039501030081235,0.03268205562515726,0.07197719067335129,0.8812908992306927,0.9046505248181418,0.9
medqa_test_00018,llama-3.1-8b-instruct,medqa,B,A,False,True,False,10,10,493.6,0.010805625516215158,0.0,0.010805625516215158,0.0003390287873046494,0.02461800276505689,0.00832665544725424,0.003626255627578978,0.08655576407909393,0.9709505944546686,0.9998601778660224,0.8
medqa_test_00382,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,391.6,0.021807966380793315,0.0005149670060390454,0.02232293338683236,0.001028796431531994,0.1323966255488495,0.08529876869019967,0.05969960363581006,0.08065254241228104,2.1219280948873624,0.0066928509242848554,0.8
medqa_test_01016,llama-3.1-8b-instruct,medqa,D,E,False,True,False,10,10,439.8,0.009078254265603668,0.0,0.009078254265603668,0.0001851851851851852,0.029913600832743425,0.010419577260463008,0.0028113299782428157,0.14203648269176483,0.9709505944546686,0.9999945807797547,0.9
medqa_test_00607,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,254.6,0.001867407543353436,0.0005181347150259067,0.0023855422583793427,0.0025864640524946936,0.18663169997741874,0.1155095994521375,0.066791824596687,0.11196636408567429,0.0,0.9999998555079735,1.0
medqa_test_00210,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,401.1,0.006999522446108709,0.0,0.006999522446108709,0.004335107063959394,0.15367051305460927,0.10053771243459848,0.0730565942788218,0.08240990340709686,0.4689955935892812,0.6972517005776501,0.8
medqa_test_00168,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,418.6,0.019977343830929528,0.0,0.019977343830929528,0.0014311863235877266,0.05405634140225544,0.022636048402169272,0.010728572337249675,0.0886700227856636,0.0,0.0005527784722738178,0.8
medqa_test_01207,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,340.8,0.025346372946091357,0.00023752969121140142,0.025583902637302758,0.002223172454315825,0.038205228932540546,0.01773294786379843,0.009827776736365335,0.14098770916461945,0.4689955935892812,0.4386549534773327,0.8
medqa_test_01211,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,447.4,0.023619741961480683,0.0,0.023619741961480683,0.00022026431718061675,0.12112892692644919,0.07330740441302001,0.04360479241124947,0.0991266667842865,1.295461844238322,0.9999984467138943,0.8
medqa_test_00164,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,10,401.0,0.020015918825368944,0.0,0.020015918825368944,0.0008863374428642023,0.0535260921762432,0.029287029505804918,0.016304344067867238,0.13987894356250763,0.7219280948873623,0.9979333235669455,0.8
medqa_test_00170,llama-3.1-8b-instruct,medqa,C,D,False,True,False,10,10,391.5,0.026509887167585195,0.0,0.026509887167585195,0.0015413899715788811,0.07489152152576165,0.04131594303107611,0.026907722674082556,0.13323743641376495,0.9219280948873623,0.9999990579803194,0.8
medqa_test_00808,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,362.8,0.017297919672411944,0.0,0.017297919672411944,0.0,0.06216874928532479,0.03619268715920504,0.025225503504187795,0.09861645102500916,0.0,1.0,0.8
medqa_test_00766,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,10,490.7,0.017098765595329676,0.0,0.017098765595329676,0.0014760932886962604,0.046574841152284926,0.02327062655033193,0.012904538772818774,0.11761778593063354,0.4689955935892812,1.0,0.8
medqa_test_00474,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,245.3,0.013498587629597294,0.0,0.013498587629597294,0.0017239466910519544,0.046405146985540956,0.022449801158641768,0.010681464728060775,0.07753822207450867,0.0,0.40764869675233123,1.0
medqa_test_00712,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,395.8,0.02071164723029426,0.0,0.02071164723029426,0.0005769592889692313,0.07307535062941115,0.04570169177842885,0.032075508483928775,0.11567125469446182,0.9709505944546686,0.9937542743903962,0.8
medqa_test_00936,llama-3.1-8b-instruct,medqa,B,E,False,True,False,10,10,405.9,0.015508559821284906,0.0,0.015508559821284906,0.0022547834747074975,0.04435850384557934,0.023575688964545993,0.014320006583640821,0.10166127979755402,0.8812908992306927,0.9999998555029435,0.8
medqa_test_01126,llama-3.1-8b-instruct,medqa,E,A,False,True,False,10,10,379.7,0.008916923293029445,0.0,0.008916923293029445,0.0030475274771619002,0.08240148326774727,0.038802580951892776,0.017391022449507097,0.09856437146663666,0.4689955935892812,0.004609571769146091,0.8
medqa_test_00092,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,391.8,0.023990064768839737,0.0,0.023990064768839737,0.0011566996647808913,0.024804917581867158,0.011031105308712019,0.004800000419139661,0.1138465479016304,0.0,0.9028661537577908,0.9
medqa_test_01219,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,363.1,0.020113437759565315,0.0,0.020113437759565315,0.0002544529262086514,0.03226966406924338,0.014055842712320733,0.005538362258766416,0.1005687266588211,0.0,1.0,0.95
medqa_test_00787,llama-3.1-8b-instruct,medqa,D,,,False,True,9,10,792.6,0.01695393046091341,0.0037943696450428396,0.02074830010595625,0.002392319827309409,0.14986318507402233,0.11738593098810783,0.10011869017358913,0.1741972416639328,2.2464393446710154,0.06008664344151497,0.8
medqa_test_00655,llama-3.1-8b-instruct,medqa,B,B,True,False,False,9,8,576.0,0.0010489761105116461,0.0067220728428257145,0.007771048953337361,0.00146910164736523,0.19356695333457696,0.15011019386266958,0.12960000591743456,0.16793480515480042,1.061278124459133,0.9999756997641902,1.0
medqa_test_01208,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,472.7,0.013594227286154444,0.0,0.013594227286154444,0.0030203674857617185,0.07259916064826792,0.03853406829897869,0.02415084823035867,0.12086250633001328,1.295461844238322,0.0,0.8
medqa_test_00089,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,452.6,0.006531783626139362,0.0,0.006531783626139362,0.001341275613496197,0.04484215343121164,0.021847364961517922,0.013903623529910236,0.06823969632387161,0.9709505944546686,0.9999417087517101,0.8
medqa_test_00651,llama-3.1-8b-instruct,medqa,D,B,False,True,False,10,10,362.8,0.018403772985406935,0.0,0.018403772985406935,0.004984680530215629,0.08830512412395472,0.05045313643088258,0.03142305339699279,0.10016073286533356,1.0,1.0,0.8
medqa_test_01248,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,10,383.4,0.017083495496066674,0.0,0.017083495496066674,0.00032679738562091506,0.031874199371343316,0.013744146917152788,0.007220315318114068,0.13918492197990417,0.9709505944546686,0.9522366978247134,0.8
medqa_test_00010,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,10,313.0,0.008216734953983148,0.0,0.008216734953983148,0.005300490721557352,0.09514320410570694,0.04753390429358045,0.02980503153852998,0.12461873888969421,0.8812908992306927,0.9999038981055388,0.8
medqa_test_00949,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,10,479.0,0.009883670919045,0.0,0.009883670919045,0.0,0.05925244842045545,0.030735852021252487,0.015325336566623082,0.07598783075809479,0.4689955935892812,0.9998415638809529,0.8
medqa_test_00046,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,271.4,0.00978049234886806,0.0,0.00978049234886806,0.0017630443258784233,0.16688317182691131,0.1059304165346611,0.06509705025116243,0.0863056406378746,0.0,,0.8
medqa_test_01245,llama-3.1-8b-instruct,medqa,B,A,False,True,False,10,10,490.2,0.014994258746821438,0.0,0.014994258746821438,0.0,0.08014871444703389,0.04429596311056063,0.029073133564265052,0.14349500834941864,0.9709505944546686,0.08802944123011718,0.8
medqa_test_01247,llama-3.1-8b-instruct,medqa,B,E,False,False,False,9,9,615.1,0.008429048766612785,0.0,0.008429048766612785,0.00251199131537645,0.21731813994607713,0.1767913323102131,0.15330262753613247,0.11573492735624313,0.5032583347756457,,1.0
medqa_test_00883,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,289.3,0.004541474149720434,0.0,0.004541474149720434,0.002178316022291943,0.08119951692006858,0.045177775061468785,0.03260644077314876,0.10603964328765869,0.0,0.9999810748451358,1.0
medqa_test_00221,llama-3.1-8b-instruct,medqa,A,C,False,True,False,10,10,447.2,0.014967288027975593,0.00024752475247524753,0.01521481278045084,0.004551871989509156,0.05816769471812104,0.030707493957920762,0.01774166488463653,0.07109470665454865,0.8812908992306927,1.0,0.8
medqa_test_00962,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,437.6,0.013388101541447345,0.0,0.013388101541447345,0.0035180624577935264,0.04000705022720621,0.0180487613583737,0.008766731256883065,0.09421717375516891,0.4689955935892812,0.2468568991138307,0.8
medqa_test_01223,llama-3.1-8b-instruct,medqa,A,B,False,True,False,10,10,340.2,0.015173131877360848,0.0,0.015173131877360848,0.00025906735751295336,0.04567979703145373,0.018371306529717947,0.009913124431795161,0.09537357836961746,1.5219280948873621,0.999996273359473,0.8
medqa_test_00923,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,274.2,0.011820747038861426,0.0,0.011820747038861426,0.002059535302108393,0.1082244218106732,0.0645137757562138,0.039876716895007346,0.13016606867313385,0.0,0.99838995530479,0.8
medqa_test_01036,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,315.6,0.018421834902758866,0.0,0.018421834902758866,0.003606463128753066,0.08312240639504542,0.04331046682637894,0.02448297728365446,0.1348589062690735,0.7219280948873623,0.9620601452227044,0.8
medqa_test_01064,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,10,436.3,0.0073519177527320515,0.0,0.0073519177527320515,0.0011121132965599759,0.058053550747994655,0.03220342782906016,0.01901447357968542,0.0856676921248436,0.0,0.9999952151522301,0.9
medqa_test_00256,llama-3.1-8b-instruct,medqa,D,C,False,True,False,10,10,473.6,0.03148641374643421,0.0,0.03148641374643421,0.0012072926717013473,0.060759878911922506,0.02652942824177813,0.012285272133520486,0.10006078332662582,0.4689955935892812,0.9999962733594976,0.8
medqa_test_00139,llama-3.1-8b-instruct,medqa,D,A,False,True,False,10,10,512.2,0.013238796082070483,0.0,0.013238796082070483,0.007786163676047925,0.1779016218448352,0.11150355614501017,0.07325450015181807,0.17108705639839172,2.1709505944546685,0.9729322949209461,0.8
medqa_test_01213,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,10,392.6,0.016513491706647093,0.0,0.016513491706647093,0.0,0.04407283260187321,0.025039837783550966,0.01631773791807937,0.11107891798019409,0.7219280948873623,0.99998107485555,0.8
medqa_test_00763,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,10,372.1,0.006393737276929859,0.0,0.006393737276929859,0.0007111019207793402,0.09820166865020352,0.06637470956659253,0.04658849680031039,0.12607301771640778,0.4689955935892812,0.0,0.8
medqa_test_00239,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,10,393.2,0.019527166136953412,0.0,0.019527166136953412,0.0,0.02769179933399678,0.01199748277985604,0.006499332353924725,0.10080734640359879,1.4854752972273344,1.0,0.8
medqa_test_00624,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,10,427.4,0.00857420227218968,0.0,0.00857420227218968,0.0018228878971316385,0.040627194282388826,0.014291461402914585,0.004757704068488466,0.08659027516841888,0.0,0.999290333488428,0.8
medqa_test_00606,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,10,365.3,0.010407860347227675,0.0,0.010407860347227675,0.0007524014906092353,0.11286712527784108,0.06237266054866385,0.033693048734487606,0.15976457297801971,0.4689955935892812,0.0035936030082714594,0.9
medqa_test_00723,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,368.4,0.008989150161467719,0.0,0.008989150161467719,0.0007912845763503034,0.039073162900954916,0.015619899045162245,0.008789191534994679,0.1917431652545929,0.8812908992306927,0.9999869928783195,0.8
medqa_test_00459,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,10,364.5,0.013401931228498651,0.0,0.013401931228498651,0.00035087719298245617,0.05558894679440339,0.02418583953297194,0.01312762465591406,0.09437745064496994,0.4689955935892812,1.0,0.95
medqa_test_00579,llama-3.1-8b-instruct,medqa,E,E,True,True,False,10,10,379.7,0.019170012968535138,0.0,0.019170012968535138,0.0004659964146057639,0.03244995631181609,0.01594673561165392,0.009329895365197427,0.1519441455602646,2.2464393446710154,0.9898493199840029,0.8
medqa_test_00157,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,10,380.8,0.011511039659108376,0.0,0.011511039659108376,0.0010689597255929392,0.05579346760833227,0.02814956312851268,0.015609187334557618,0.15485212206840515,0.0,1.0,1.0
medqa_test_00084,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,352.2,0.021352823550850726,0.0,0.021352823550850726,0.0016678710796357854,0.045323694811563286,0.022048347191348704,0.013419284604329817,0.10338658094406128,0.0,0.999933947917765,0.8
medqa_test_00352,llama-3.1-8b-instruct,medqa,A,E,False,True,False,10,10,428.4,0.014626944857024399,0.0,0.014626944857024399,0.00039447731755424067,0.0555523856467932,0.029814225713933808,0.01682729374773335,0.14812453091144562,0.4689955935892812,0.9999990577559679,0.8
medqa_test_00612,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,448.0,0.025128435205687,0.00018484288354898336,0.02531327808923598,0.0006338089868442341,0.046822417691411725,0.02205217408488539,0.01024169785154384,0.12489684671163559,1.295461844238322,0.9770226784912548,0.8
medqa_test_00072,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,481.4,0.0036523971004826378,0.00017513134851138354,0.0038275284489940205,0.0010260055364076184,0.040759029704520146,0.01950013023625191,0.008634554163219843,0.11805199831724167,1.295461844238322,0.9999251548897826,0.8
medqa_test_00724,llama-3.1-8b-instruct,medqa,E,D,False,True,False,10,10,472.2,0.015895947550442303,0.0,0.015895947550442303,0.0009141785107734005,0.031846604127366986,0.010829804423913824,0.004263435028939733,0.13235454261302948,1.1567796494470395,0.9999852627894612,0.8
medqa_test_00374,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,485.4,0.01051106133297024,0.0,0.01051106133297024,0.00021881838074398248,0.07420896063002604,0.044047185196907646,0.029921369192384927,0.10493217408657074,0.0,0.9991959243950915,0.9
medqa_test_00363,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,439.7,0.021140193202901125,0.0,0.021140193202901125,0.0009755130751938526,0.07165825876657733,0.03832493415529561,0.021563455325273796,0.09754718095064163,0.0,0.999941709501182,0.8
medqa_test_00642,llama-3.1-8b-instruct,medqa,B,E,False,True,False,10,10,504.5,0.015547807856908777,0.0,0.015547807856908777,0.0001392757660167131,0.09304127954109466,0.055242347038140946,0.036991600756606034,0.0815345048904419,0.0,1.0,0.8
medqa_test_01095,llama-3.1-8b-instruct,medqa,D,A,False,True,False,10,10,345.7,0.01324461540507368,0.0,0.01324461540507368,0.0014701609766002738,0.10182190203147279,0.05790182557655743,0.033777860632377754,0.1471097469329834,1.8464393446710154,0.8669327979299781,0.8
medqa_test_01168,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,10,466.0,0.003076764217648539,0.0,0.003076764217648539,0.000925279483893774,0.08205000103877229,0.04354881727077681,0.025693279072251794,0.08495032787322998,0.0,0.9999869935027844,1.0
medqa_test_00101,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,10,366.8,0.010930581549658782,0.0,0.010930581549658782,0.00126508475854956,0.08040027046524997,0.04585776544469603,0.025812156229924065,0.07380328327417374,0.4689955935892812,0.9524689546751657,0.8
medqa_test_00401,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,425.5,0.018612068851782716,0.0,0.018612068851782716,0.004222300598287642,0.0567028582623163,0.02914526265564297,0.01742658746178378,0.10757458209991455,0.9709505944546686,1.0,0.8
medqa_test_00348,llama-3.1-8b-instruct,medqa,D,B,False,True,False,10,10,440.3,0.016569055778434736,0.0,0.016569055778434736,0.0029124629077501665,0.05966319935153501,0.029113319526145664,0.015106877851123302,0.08913087844848633,2.1709505944546685,0.8670358664965093,0.8
medqa_test_00346,llama-3.1-8b-instruct,medqa,C,A,False,True,False,10,10,265.6,0.021130209215324144,0.0,0.021130209215324144,0.0010266789625023648,0.02998040645572575,0.014610081453401758,0.008814803138573624,0.12429717183113098,0.8812908992306927,0.9999347689602884,0.8
medqa_test_00119,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,379.4,0.024912106297326396,0.0,0.024912106297326396,0.0014419299173420634,0.028343880276974886,0.01004567026476344,0.003762444906548501,0.13981090486049652,0.0,0.9987715966386652,0.8
medqa_test_00870,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,9,495.9,0.017125694932548712,0.0,0.017125694932548712,0.00022271714922048996,0.03947056960379337,0.014504015682444128,0.006071828939600632,0.09831341356039047,1.3921472236645345,0.999860177875397,0.8
medqa_test_00525,llama-3.1-8b-instruct,medqa,E,A,False,True,False,10,10,538.9,0.012221415913115805,0.0,0.012221415913115805,0.0,0.03439841567505679,0.01162972043788535,0.004894158721401786,0.10380401462316513,1.5219280948873621,0.0,0.8
medqa_test_00749,llama-3.1-8b-instruct,medqa,C,C,True,True,False,10,10,382.5,0.013857419934237752,0.0,0.013857419934237752,0.0003246753246753247,0.0401554307281227,0.019915362090265364,0.00959479254096649,0.11780616641044617,0.0,1.0,0.8
medqa_test_00147,llama-3.1-8b-instruct,medqa,D,D,True,True,False,10,10,403.9,0.02201583411613356,0.0,0.02201583411613356,0.0009909618148484362,0.03600122365875399,0.013949605903911588,0.005997014420935287,0.13268780708312988,0.0,1.0,0.8
medqa_test_00439,llama-3.1-8b-instruct,medqa,A,A,True,True,False,10,10,463.5,0.011434554781769128,0.0,0.011434554781769128,0.0004396645021645022,0.07756529324950218,0.042983494151081734,0.024944106848483562,0.09157025814056396,0.0,4.944451580995657e-09,0.8
medqa_test_00016,llama-3.1-8b-instruct,medqa,E,D,False,True,False,10,10,312.4,0.004174795721076375,0.0,0.004174795721076375,0.0015649460672021154,0.09626574155739068,0.053008399458534416,0.029132525033879662,0.09885228425264359,0.9709505944546686,0.0,0.8
medqa_test_00402,llama-3.1-8b-instruct,medqa,B,B,True,True,False,10,10,386.1,0.01347592759699599,0.0,0.01347592759699599,0.0,0.12675921081839508,0.09101081970886331,0.06611300562087977,0.17307429015636444,0.0,0.9999967112505701,0.8
medqa_test_00708,llama-3.1-8b-instruct,medqa,B,D,False,True,False,10,10,559.6,0.009630111165644738,0.0,0.009630111165644738,0.0012371134020618556,0.04191788224213672,0.01542017700849797,0.0071069283024019604,0.09811665117740631,0.8812908992306927,0.9999999067061623,0.8
