dataset,model,question_id,y_true,p_pred,fold
medqa,r1-distill-llama-8b,medqa_test_00557,1,0.437221,2
medqa,r1-distill-llama-8b,medqa_test_01096,1,0.586792,1
medqa,r1-distill-llama-8b,medqa_test_00868,0,0.328747,2
medqa,r1-distill-llama-8b,medqa_test_00547,1,0.66952,1
medqa,r1-distill-llama-8b,medqa_test_00661,0,0.523107,4
medqa,r1-distill-llama-8b,medqa_test_00895,0,0.413003,2
medqa,r1-distill-llama-8b,medqa_test_00818,1,0.659621,3
medqa,r1-distill-llama-8b,medqa_test_00390,0,0.448912,4
medqa,r1-distill-llama-8b,medqa_test_00534,1,0.450902,5
medqa,r1-distill-llama-8b,medqa_test_00098,0,0.678207,1
medqa,r1-distill-llama-8b,medqa_test_00369,1,0.558023,4
medqa,r1-distill-llama-8b,medqa_test_00128,0,0.455529,1
medqa,r1-distill-llama-8b,medqa_test_01268,1,0.653294,5
medqa,r1-distill-llama-8b,medqa_test_00588,1,0.625742,2
medqa,r1-distill-llama-8b,medqa_test_00232,1,0.491762,3
medqa,r1-distill-llama-8b,medqa_test_00657,0,0.50898,1
medqa,r1-distill-llama-8b,medqa_test_01125,0,0.5845,2
medqa,r1-distill-llama-8b,medqa_test_00782,1,0.643856,2
medqa,r1-distill-llama-8b,medqa_test_01136,0,0.411969,2
medqa,r1-distill-llama-8b,medqa_test_00805,0,0.521774,1
medqa,r1-distill-llama-8b,medqa_test_00653,1,0.5926,2
medqa,r1-distill-llama-8b,medqa_test_00844,0,0.350855,4
medqa,r1-distill-llama-8b,medqa_test_00188,1,0.513838,1
medqa,r1-distill-llama-8b,medqa_test_00522,1,0.518268,5
medqa,r1-distill-llama-8b,medqa_test_00508,0,0.575079,3
medqa,r1-distill-llama-8b,medqa_test_00354,1,0.49017,3
medqa,r1-distill-llama-8b,medqa_test_00207,0,0.622873,5
medqa,r1-distill-llama-8b,medqa_test_00113,1,0.610048,3
medqa,r1-distill-llama-8b,medqa_test_00700,0,0.567314,4
medqa,r1-distill-llama-8b,medqa_test_00965,1,0.590077,1
medqa,r1-distill-llama-8b,medqa_test_00744,1,0.600027,4
medqa,r1-distill-llama-8b,medqa_test_00513,0,0.417615,3
medqa,r1-distill-llama-8b,medqa_test_00364,1,0.54765,2
medqa,r1-distill-llama-8b,medqa_test_01007,1,0.49175,5
medqa,r1-distill-llama-8b,medqa_test_00243,0,0.485675,2
medqa,r1-distill-llama-8b,medqa_test_00977,1,0.723553,4
medqa,r1-distill-llama-8b,medqa_test_00984,1,0.595349,5
medqa,r1-distill-llama-8b,medqa_test_00483,0,0.610408,2
medqa,r1-distill-llama-8b,medqa_test_00697,0,0.52776,5
medqa,r1-distill-llama-8b,medqa_test_00905,1,0.569871,3
medqa,r1-distill-llama-8b,medqa_test_00368,0,0.632595,2
medqa,r1-distill-llama-8b,medqa_test_00537,1,0.715425,1
medqa,r1-distill-llama-8b,medqa_test_00097,1,0.587283,5
medqa,r1-distill-llama-8b,medqa_test_00264,0,0.388552,5
medqa,r1-distill-llama-8b,medqa_test_00750,1,0.807295,4
medqa,r1-distill-llama-8b,medqa_test_00952,0,0.387245,5
medqa,r1-distill-llama-8b,medqa_test_00637,0,0.612726,5
medqa,r1-distill-llama-8b,medqa_test_00616,0,0.241667,4
medqa,r1-distill-llama-8b,medqa_test_00803,0,0.55803,4
medqa,r1-distill-llama-8b,medqa_test_01189,1,0.73664,1
medqa,r1-distill-llama-8b,medqa_test_00143,1,0.488023,3
medqa,r1-distill-llama-8b,medqa_test_00174,1,0.612939,3
medqa,r1-distill-llama-8b,medqa_test_00132,1,0.62521,2
medqa,r1-distill-llama-8b,medqa_test_00809,0,0.290095,3
medqa,r1-distill-llama-8b,medqa_test_00840,1,0.603252,4
medqa,r1-distill-llama-8b,medqa_test_00831,0,0.596108,4
medqa,r1-distill-llama-8b,medqa_test_01218,0,0.496399,4
medqa,r1-distill-llama-8b,medqa_test_00843,1,0.537722,4
medqa,r1-distill-llama-8b,medqa_test_01222,0,0.385903,3
medqa,r1-distill-llama-8b,medqa_test_01270,0,0.481014,4
medqa,r1-distill-llama-8b,medqa_test_01088,0,0.502361,2
medqa,r1-distill-llama-8b,medqa_test_00172,0,0.499034,1
medqa,r1-distill-llama-8b,medqa_test_01197,1,0.448519,2
medqa,r1-distill-llama-8b,medqa_test_00342,0,0.494732,1
medqa,r1-distill-llama-8b,medqa_test_00816,0,0.303119,4
medqa,r1-distill-llama-8b,medqa_test_00938,1,0.355776,5
medqa,r1-distill-llama-8b,medqa_test_00237,0,0.360334,3
medqa,r1-distill-llama-8b,medqa_test_00544,1,0.612932,2
medqa,r1-distill-llama-8b,medqa_test_00672,0,0.688724,3
medqa,r1-distill-llama-8b,medqa_test_01089,1,0.489699,3
medqa,r1-distill-llama-8b,medqa_test_00804,1,0.535996,5
medqa,r1-distill-llama-8b,medqa_test_01230,1,0.606333,1
medqa,r1-distill-llama-8b,medqa_test_00251,0,0.410944,2
medqa,r1-distill-llama-8b,medqa_test_01224,0,0.483436,3
medqa,r1-distill-llama-8b,medqa_test_00274,1,0.645006,3
medqa,r1-distill-llama-8b,medqa_test_00604,0,0.088321,4
medqa,r1-distill-llama-8b,medqa_test_00554,0,0.597975,4
medqa,r1-distill-llama-8b,medqa_test_00495,1,0.499769,2
medqa,r1-distill-llama-8b,medqa_test_00678,1,0.627148,4
medqa,r1-distill-llama-8b,medqa_test_00445,0,0.48969,2
medqa,r1-distill-llama-8b,medqa_test_00560,1,0.557946,1
medqa,r1-distill-llama-8b,medqa_test_00470,0,0.623188,5
medqa,r1-distill-llama-8b,medqa_test_00370,1,0.571159,3
medqa,r1-distill-llama-8b,medqa_test_00443,0,0.439596,5
medqa,r1-distill-llama-8b,medqa_test_00108,0,0.556378,4
medqa,r1-distill-llama-8b,medqa_test_01200,1,0.520544,4
medqa,r1-distill-llama-8b,medqa_test_01048,0,0.28088,5
medqa,r1-distill-llama-8b,medqa_test_00913,0,0.666061,3
medqa,r1-distill-llama-8b,medqa_test_00379,1,0.549502,5
medqa,r1-distill-llama-8b,medqa_test_00618,1,0.536559,3
medqa,r1-distill-llama-8b,medqa_test_00355,1,0.508257,2
medqa,r1-distill-llama-8b,medqa_test_00862,0,0.415593,4
medqa,r1-distill-llama-8b,medqa_test_00123,1,0.525473,5
medqa,r1-distill-llama-8b,medqa_test_01045,1,0.570098,1
medqa,r1-distill-llama-8b,medqa_test_00104,0,0.219699,2
medqa,r1-distill-llama-8b,medqa_test_00248,1,0.49643,3
medqa,r1-distill-llama-8b,medqa_test_00874,0,0.598077,3
medqa,r1-distill-llama-8b,medqa_test_00701,0,0.387409,3
medqa,r1-distill-llama-8b,medqa_test_00406,1,0.679369,5
medqa,r1-distill-llama-8b,medqa_test_00319,0,0.663558,3
medqa,r1-distill-llama-8b,medqa_test_00026,0,0.560696,5
medqa,r1-distill-llama-8b,medqa_test_01228,0,0.407818,1
medqa,r1-distill-llama-8b,medqa_test_01240,1,0.558711,5
medqa,r1-distill-llama-8b,medqa_test_00167,1,0.549392,5
medqa,r1-distill-llama-8b,medqa_test_00934,0,0.519026,3
medqa,r1-distill-llama-8b,medqa_test_00171,0,0.431712,2
medqa,r1-distill-llama-8b,medqa_test_00377,1,0.551865,5
medqa,r1-distill-llama-8b,medqa_test_01111,1,0.701727,2
medqa,r1-distill-llama-8b,medqa_test_00879,0,0.577675,3
medqa,r1-distill-llama-8b,medqa_test_01057,1,0.596221,1
medqa,r1-distill-llama-8b,medqa_test_00716,0,0.394245,3
medqa,r1-distill-llama-8b,medqa_test_00709,1,0.282882,1
medqa,r1-distill-llama-8b,medqa_test_00633,0,0.458451,1
medqa,r1-distill-llama-8b,medqa_test_00842,1,0.552387,2
medqa,r1-distill-llama-8b,medqa_test_00031,0,0.271937,2
medqa,r1-distill-llama-8b,medqa_test_00041,1,0.590191,4
medqa,r1-distill-llama-8b,medqa_test_01123,0,0.563124,4
medqa,r1-distill-llama-8b,medqa_test_01101,1,0.586598,3
medqa,r1-distill-llama-8b,medqa_test_00053,0,0.576458,3
medqa,r1-distill-llama-8b,medqa_test_01196,1,0.516889,1
medqa,r1-distill-llama-8b,medqa_test_00019,0,0.568489,4
medqa,r1-distill-llama-8b,medqa_test_00980,0,0.541185,5
medqa,r1-distill-llama-8b,medqa_test_00258,0,0.304936,2
medqa,r1-distill-llama-8b,medqa_test_00431,0,0.422863,1
medqa,r1-distill-llama-8b,medqa_test_00284,0,0.39659,5
medqa,r1-distill-llama-8b,medqa_test_00986,0,0.687792,1
medqa,r1-distill-llama-8b,medqa_test_00345,1,0.520019,3
medqa,r1-distill-llama-8b,medqa_test_00748,1,0.653152,1
medqa,r1-distill-llama-8b,medqa_test_00465,0,0.495539,2
medqa,r1-distill-llama-8b,medqa_test_00216,0,0.238295,5
medqa,r1-distill-llama-8b,medqa_test_00335,0,0.477804,2
medqa,r1-distill-llama-8b,medqa_test_00739,0,0.484899,4
medqa,r1-distill-llama-8b,medqa_test_00266,1,0.45293,5
medqa,r1-distill-llama-8b,medqa_test_00811,1,0.451083,5
medqa,r1-distill-llama-8b,medqa_test_01164,1,0.319359,3
medqa,r1-distill-llama-8b,medqa_test_01084,0,0.449451,4
medqa,r1-distill-llama-8b,medqa_test_01076,0,0.404349,2
medqa,r1-distill-llama-8b,medqa_test_00085,0,0.499989,3
medqa,r1-distill-llama-8b,medqa_test_00792,1,0.49072,5
medqa,r1-distill-llama-8b,medqa_test_00577,0,0.416739,4
medqa,r1-distill-llama-8b,medqa_test_00403,0,0.455326,1
medqa,r1-distill-llama-8b,medqa_test_00027,1,0.499683,2
medqa,r1-distill-llama-8b,medqa_test_01148,1,0.70253,4
medqa,r1-distill-llama-8b,medqa_test_01122,1,0.620825,4
medqa,r1-distill-llama-8b,medqa_test_00169,1,0.644903,1
medqa,r1-distill-llama-8b,medqa_test_00414,1,0.387224,3
medqa,r1-distill-llama-8b,medqa_test_00774,0,0.479054,5
medqa,r1-distill-llama-8b,medqa_test_00029,0,0.652173,1
medqa,r1-distill-llama-8b,medqa_test_00773,0,0.375978,4
medqa,r1-distill-llama-8b,medqa_test_00279,1,0.383337,2
medqa,r1-distill-llama-8b,medqa_test_00710,0,0.54734,2
medqa,r1-distill-llama-8b,medqa_test_00499,0,0.454493,3
medqa,r1-distill-llama-8b,medqa_test_00225,0,0.372856,1
medqa,r1-distill-llama-8b,medqa_test_00559,1,0.678788,5
medqa,r1-distill-llama-8b,medqa_test_00770,1,0.595025,4
medqa,r1-distill-llama-8b,medqa_test_00399,0,0.49942,3
medqa,r1-distill-llama-8b,medqa_test_00305,0,0.307745,1
medqa,r1-distill-llama-8b,medqa_test_00360,0,0.212425,1
medqa,r1-distill-llama-8b,medqa_test_01141,1,0.61331,2
medqa,r1-distill-llama-8b,medqa_test_01008,0,0.622006,1
medqa,r1-distill-llama-8b,medqa_test_01054,0,0.52451,3
medqa,r1-distill-llama-8b,medqa_test_00690,1,0.232305,2
medqa,r1-distill-llama-8b,medqa_test_00020,0,0.710727,2
medqa,r1-distill-llama-8b,medqa_test_00398,0,0.414174,4
medqa,r1-distill-llama-8b,medqa_test_00211,0,0.614334,4
medqa,r1-distill-llama-8b,medqa_test_00063,1,0.605238,1
medqa,r1-distill-llama-8b,medqa_test_00425,0,0.476004,2
medqa,r1-distill-llama-8b,medqa_test_00477,0,0.628137,4
medqa,r1-distill-llama-8b,medqa_test_01015,1,0.58449,5
medqa,r1-distill-llama-8b,medqa_test_00846,1,0.471165,1
medqa,r1-distill-llama-8b,medqa_test_00417,0,0.470992,3
medqa,r1-distill-llama-8b,medqa_test_01190,1,0.532299,3
medqa,r1-distill-llama-8b,medqa_test_00219,0,0.393702,2
medqa,r1-distill-llama-8b,medqa_test_00156,1,0.375704,1
medqa,r1-distill-llama-8b,medqa_test_00236,1,0.597035,3
medqa,r1-distill-llama-8b,medqa_test_01114,0,0.538365,2
medqa,r1-distill-llama-8b,medqa_test_00999,1,0.482415,5
medqa,r1-distill-llama-8b,medqa_test_00553,1,0.553757,2
medqa,r1-distill-llama-8b,medqa_test_01160,1,0.576414,4
medqa,r1-distill-llama-8b,medqa_test_00943,1,0.720793,4
medqa,r1-distill-llama-8b,medqa_test_00916,1,0.506076,1
medqa,r1-distill-llama-8b,medqa_test_00705,0,0.622816,5
medqa,r1-distill-llama-8b,medqa_test_01178,1,0.179596,2
medqa,r1-distill-llama-8b,medqa_test_00079,1,0.602429,3
medqa,r1-distill-llama-8b,medqa_test_00281,0,0.661547,1
medqa,r1-distill-llama-8b,medqa_test_00967,1,0.489971,3
medqa,r1-distill-llama-8b,medqa_test_00641,1,0.533612,5
medqa,r1-distill-llama-8b,medqa_test_00533,1,0.618805,2
medqa,r1-distill-llama-8b,medqa_test_00891,0,0.511928,4
medqa,r1-distill-llama-8b,medqa_test_00885,0,0.51604,4
medqa,r1-distill-llama-8b,medqa_test_00253,0,0.418403,4
medqa,r1-distill-llama-8b,medqa_test_01094,0,0.469175,3
medqa,r1-distill-llama-8b,medqa_test_01147,0,0.629191,1
medqa,r1-distill-llama-8b,medqa_test_00162,1,0.548064,4
medqa,r1-distill-llama-8b,medqa_test_00456,1,0.632399,3
medqa,r1-distill-llama-8b,medqa_test_00732,0,0.547557,4
medqa,r1-distill-llama-8b,medqa_test_00436,1,0.478187,1
medqa,r1-distill-llama-8b,medqa_test_00516,1,0.525435,2
medqa,r1-distill-llama-8b,medqa_test_00627,1,0.62719,5
medqa,r1-distill-llama-8b,medqa_test_00453,1,0.478196,2
medqa,r1-distill-llama-8b,medqa_test_00324,1,0.579009,2
medqa,r1-distill-llama-8b,medqa_test_01115,1,0.357428,4
medqa,r1-distill-llama-8b,medqa_test_00572,1,0.282487,2
medqa,r1-distill-llama-8b,medqa_test_01004,1,0.283118,5
medqa,r1-distill-llama-8b,medqa_test_01082,1,0.622459,2
medqa,r1-distill-llama-8b,medqa_test_00136,1,0.565487,5
medqa,r1-distill-llama-8b,medqa_test_01049,0,0.640995,3
medqa,r1-distill-llama-8b,medqa_test_01165,1,0.58963,1
medqa,r1-distill-llama-8b,medqa_test_00530,1,0.567901,3
medqa,r1-distill-llama-8b,medqa_test_01162,0,0.584982,4
medqa,r1-distill-llama-8b,medqa_test_01221,0,0.560504,5
medqa,r1-distill-llama-8b,medqa_test_00671,1,0.649237,4
medqa,r1-distill-llama-8b,medqa_test_01243,0,0.526108,1
medqa,r1-distill-llama-8b,medqa_test_00800,1,0.347948,2
medqa,r1-distill-llama-8b,medqa_test_00506,1,0.557179,1
medqa,r1-distill-llama-8b,medqa_test_01220,0,0.449923,4
medqa,r1-distill-llama-8b,medqa_test_00199,0,0.600631,5
medqa,r1-distill-llama-8b,medqa_test_00589,0,0.593247,2
medqa,r1-distill-llama-8b,medqa_test_01183,0,0.500324,3
medqa,r1-distill-llama-8b,medqa_test_00424,1,0.534587,5
medqa,r1-distill-llama-8b,medqa_test_01217,1,0.664497,1
medqa,r1-distill-llama-8b,medqa_test_01063,1,0.65393,1
medqa,r1-distill-llama-8b,medqa_test_00486,1,0.44089,3
medqa,r1-distill-llama-8b,medqa_test_00047,1,0.600804,1
medqa,r1-distill-llama-8b,medqa_test_00838,1,0.514798,4
medqa,r1-distill-llama-8b,medqa_test_00150,1,0.584324,5
medqa,r1-distill-llama-8b,medqa_test_00203,0,0.413818,5
medqa,r1-distill-llama-8b,medqa_test_00230,1,0.475631,3
medqa,r1-distill-llama-8b,medqa_test_01023,0,0.518479,3
medqa,r1-distill-llama-8b,medqa_test_00343,1,0.622967,1
medqa,r1-distill-llama-8b,medqa_test_00981,0,0.50704,3
medqa,r1-distill-llama-8b,medqa_test_00648,1,0.661266,2
medqa,r1-distill-llama-8b,medqa_test_00756,1,0.474111,3
medqa,r1-distill-llama-8b,medqa_test_00290,0,0.752623,2
medqa,r1-distill-llama-8b,medqa_test_00086,1,0.628371,2
medqa,r1-distill-llama-8b,medqa_test_00674,1,0.706703,2
medqa,r1-distill-llama-8b,medqa_test_01156,0,0.410135,3
medqa,r1-distill-llama-8b,medqa_test_00948,1,0.652908,4
medqa,r1-distill-llama-8b,medqa_test_00993,0,0.505875,1
medqa,r1-distill-llama-8b,medqa_test_00721,1,0.614817,5
medqa,r1-distill-llama-8b,medqa_test_00881,1,0.516336,4
medqa,r1-distill-llama-8b,medqa_test_00329,1,0.560243,1
medqa,r1-distill-llama-8b,medqa_test_00670,1,0.449072,1
medqa,r1-distill-llama-8b,medqa_test_00621,0,0.469111,1
medqa,r1-distill-llama-8b,medqa_test_01017,0,0.461373,1
medqa,r1-distill-llama-8b,medqa_test_00293,0,0.589769,4
medqa,r1-distill-llama-8b,medqa_test_00311,1,0.542203,4
medqa,r1-distill-llama-8b,medqa_test_00561,1,0.489017,5
medqa,r1-distill-llama-8b,medqa_test_00308,1,0.585006,5
medqa,r1-distill-llama-8b,medqa_test_00582,1,0.561957,5
medqa,r1-distill-llama-8b,medqa_test_01264,1,0.460913,3
medqa,r1-distill-llama-8b,medqa_test_00693,0,0.47452,3
medqa,r1-distill-llama-8b,medqa_test_00388,1,0.479638,5
medqa,r1-distill-llama-8b,medqa_test_00430,1,0.533892,5
medqa,r1-distill-llama-8b,medqa_test_01097,1,0.495018,4
medqa,r1-distill-llama-8b,medqa_test_00302,1,0.150463,3
medqa,r1-distill-llama-8b,medqa_test_00713,1,0.695872,1
medqa,r1-distill-llama-8b,medqa_test_00412,1,0.414066,4
medqa,r1-distill-llama-8b,medqa_test_01199,1,0.233176,1
medqa,r1-distill-llama-8b,medqa_test_00418,1,0.633452,3
medqa,r1-distill-llama-8b,medqa_test_00316,0,0.575413,5
medqa,r1-distill-llama-8b,medqa_test_00519,0,0.530976,1
medqa,r1-distill-llama-8b,medqa_test_00961,0,0.501618,4
medqa,r1-distill-llama-8b,medqa_test_00737,0,0.488604,4
medqa,r1-distill-llama-8b,medqa_test_00127,1,0.563554,4
medqa,r1-distill-llama-8b,medqa_test_00922,0,0.399784,4
medqa,r1-distill-llama-8b,medqa_test_00784,1,0.659054,4
medqa,r1-distill-llama-8b,medqa_test_01102,0,0.673365,3
medqa,r1-distill-llama-8b,medqa_test_01109,1,0.677886,2
medqa,r1-distill-llama-8b,medqa_test_00680,1,0.794859,1
medqa,r1-distill-llama-8b,medqa_test_00441,1,0.371699,3
medqa,r1-distill-llama-8b,medqa_test_00372,0,0.608394,5
medqa,r1-distill-llama-8b,medqa_test_01061,1,0.5743,3
medqa,r1-distill-llama-8b,medqa_test_00686,1,0.559544,3
medqa,r1-distill-llama-8b,medqa_test_00925,1,0.63996,2
medqa,r1-distill-llama-8b,medqa_test_00992,1,0.486718,5
medqa,r1-distill-llama-8b,medqa_test_00736,1,0.55354,5
medqa,r1-distill-llama-8b,medqa_test_00904,1,0.402545,3
medqa,r1-distill-llama-8b,medqa_test_01127,1,0.492302,4
medqa,r1-distill-llama-8b,medqa_test_00783,1,0.469689,3
medqa,r1-distill-llama-8b,medqa_test_01066,0,0.147564,2
medqa,r1-distill-llama-8b,medqa_test_01144,0,0.66579,1
medqa,r1-distill-llama-8b,medqa_test_00260,1,0.463528,2
medqa,r1-distill-llama-8b,medqa_test_01181,1,0.544358,5
medqa,r1-distill-llama-8b,medqa_test_00590,1,0.308223,2
medqa,r1-distill-llama-8b,medqa_test_00523,0,0.721748,2
medqa,r1-distill-llama-8b,medqa_test_00446,0,0.615381,2
medqa,r1-distill-llama-8b,medqa_test_01072,1,0.67353,1
medqa,r1-distill-llama-8b,medqa_test_00444,0,0.646696,1
medqa,r1-distill-llama-8b,medqa_test_00111,1,0.501376,3
medqa,r1-distill-llama-8b,medqa_test_01198,0,0.44527,1
medqa,r1-distill-llama-8b,medqa_test_00594,0,0.495553,1
medqa,r1-distill-llama-8b,medqa_test_00182,0,0.525868,3
medqa,r1-distill-llama-8b,medqa_test_00972,0,0.557087,1
medqa,r1-distill-llama-8b,medqa_test_00339,0,0.580392,5
medqa,r1-distill-llama-8b,medqa_test_00549,0,0.507396,5
medqa,r1-distill-llama-8b,medqa_test_00409,1,0.584991,4
medqa,r1-distill-llama-8b,medqa_test_00656,1,0.664973,1
medqa,r1-distill-llama-8b,medqa_test_00359,0,0.659988,3
medqa,r1-distill-llama-8b,medqa_test_00807,1,0.504984,3
medqa,r1-distill-llama-8b,medqa_test_00791,0,0.566581,4
medqa,r1-distill-llama-8b,medqa_test_00071,0,0.529702,5
medqa,r1-distill-llama-8b,medqa_test_01176,0,0.611943,4
medqa,r1-distill-llama-8b,medqa_test_00336,0,0.513721,3
medqa,r1-distill-llama-8b,medqa_test_00408,1,0.521147,3
medqa,r1-distill-llama-8b,medqa_test_00197,1,0.565632,4
medqa,r1-distill-llama-8b,medqa_test_00675,1,0.422882,3
medqa,r1-distill-llama-8b,medqa_test_00024,0,0.441525,3
medqa,r1-distill-llama-8b,medqa_test_01146,1,0.556701,2
medqa,r1-distill-llama-8b,medqa_test_00233,1,0.492961,1
medqa,r1-distill-llama-8b,medqa_test_00814,1,0.551116,2
medqa,r1-distill-llama-8b,medqa_test_00358,0,0.609914,4
medqa,r1-distill-llama-8b,medqa_test_01113,1,0.644997,2
medqa,r1-distill-llama-8b,medqa_test_00204,0,0.579797,5
medqa,r1-distill-llama-8b,medqa_test_00391,0,0.577174,4
medqa,r1-distill-llama-8b,medqa_test_00806,0,0.588485,5
medqa,r1-distill-llama-8b,medqa_test_00273,0,0.308044,5
medqa,r1-distill-llama-8b,medqa_test_00254,1,0.721767,2
medqa,r1-distill-llama-8b,medqa_test_00970,1,0.615403,4
medqa,r1-distill-llama-8b,medqa_test_01256,1,0.499985,3
medqa,r1-distill-llama-8b,medqa_test_00421,0,0.279204,4
medqa,r1-distill-llama-8b,medqa_test_00801,1,0.643186,1
medqa,r1-distill-llama-8b,medqa_test_01134,0,0.588774,4
medqa,r1-distill-llama-8b,medqa_test_00754,1,0.58329,2
medqa,r1-distill-llama-8b,medqa_test_00183,0,0.539671,3
medqa,r1-distill-llama-8b,medqa_test_00025,1,0.560062,5
medqa,r1-distill-llama-8b,medqa_test_00181,1,0.468743,2
medqa,r1-distill-llama-8b,medqa_test_00830,0,0.321146,3
medqa,r1-distill-llama-8b,medqa_test_00819,0,0.33141,1
medqa,r1-distill-llama-8b,medqa_test_00166,1,0.671564,2
medqa,r1-distill-llama-8b,medqa_test_00242,0,0.228386,3
medqa,r1-distill-llama-8b,medqa_test_00158,1,0.295053,4
medqa,r1-distill-llama-8b,medqa_test_00767,1,0.403085,4
medqa,r1-distill-llama-8b,medqa_test_00635,1,0.392017,2
medqa,r1-distill-llama-8b,medqa_test_00573,0,0.575918,3
medqa,r1-distill-llama-8b,medqa_test_00798,0,0.362499,5
medqa,r1-distill-llama-8b,medqa_test_00362,0,0.185287,4
medqa,r1-distill-llama-8b,medqa_test_00105,0,0.704924,2
medqa,r1-distill-llama-8b,medqa_test_00682,0,0.551282,1
medqa,r1-distill-llama-8b,medqa_test_00698,0,0.584031,1
medqa,r1-distill-llama-8b,medqa_test_00908,0,0.629238,1
medqa,r1-distill-llama-8b,medqa_test_00982,1,0.575985,3
medqa,r1-distill-llama-8b,medqa_test_00815,1,0.459695,5
medqa,r1-distill-llama-8b,medqa_test_00373,1,0.430709,5
medqa,r1-distill-llama-8b,medqa_test_00315,0,0.53477,2
medqa,r1-distill-llama-8b,medqa_test_00042,0,0.491665,3
medqa,r1-distill-llama-8b,medqa_test_01158,0,0.495493,1
medqa,r1-distill-llama-8b,medqa_test_01239,0,0.463071,4
medqa,r1-distill-llama-8b,medqa_test_00151,0,0.146278,2
medqa,r1-distill-llama-8b,medqa_test_00565,1,0.479766,5
medqa,r1-distill-llama-8b,medqa_test_01179,0,0.569783,1
medqa,r1-distill-llama-8b,medqa_test_00854,1,0.616277,4
medqa,r1-distill-llama-8b,medqa_test_00036,1,0.578657,4
medqa,r1-distill-llama-8b,medqa_test_00558,1,0.551538,2
medqa,r1-distill-llama-8b,medqa_test_00152,1,0.242447,2
medqa,r1-distill-llama-8b,medqa_test_00707,1,0.744434,2
medqa,r1-distill-llama-8b,medqa_test_01192,0,0.5889,4
medqa,r1-distill-llama-8b,medqa_test_00574,1,0.673414,2
medqa,r1-distill-llama-8b,medqa_test_01035,1,0.47146,2
medqa,r1-distill-llama-8b,medqa_test_00722,1,0.385652,2
medqa,r1-distill-llama-8b,medqa_test_00564,0,0.295775,4
medqa,r1-distill-llama-8b,medqa_test_00452,0,0.390051,1
medqa,r1-distill-llama-8b,medqa_test_00759,0,0.239793,5
medqa,r1-distill-llama-8b,medqa_test_00165,0,0.235084,2
medqa,r1-distill-llama-8b,medqa_test_00652,0,0.543386,4
medqa,r1-distill-llama-8b,medqa_test_00133,1,0.547304,5
medqa,r1-distill-llama-8b,medqa_test_00789,0,0.641897,3
medqa,r1-distill-llama-8b,medqa_test_00341,1,0.674244,4
medqa,r1-distill-llama-8b,medqa_test_00045,1,0.636984,2
medqa,r1-distill-llama-8b,medqa_test_01167,1,0.548147,4
medqa,r1-distill-llama-8b,medqa_test_00849,1,0.534259,4
medqa,r1-distill-llama-8b,medqa_test_01105,1,0.622748,5
medqa,r1-distill-llama-8b,medqa_test_00094,1,0.408625,1
medqa,r1-distill-llama-8b,medqa_test_01139,0,0.278327,5
medqa,r1-distill-llama-8b,medqa_test_01112,0,0.629589,5
medqa,r1-distill-llama-8b,medqa_test_00500,0,0.386661,2
medqa,r1-distill-llama-8b,medqa_test_00517,0,0.510335,5
medqa,r1-distill-llama-8b,medqa_test_01053,1,0.280865,5
medqa,r1-distill-llama-8b,medqa_test_00649,0,0.53161,5
medqa,r1-distill-llama-8b,medqa_test_00208,1,0.550305,5
medqa,r1-distill-llama-8b,medqa_test_00351,0,0.351932,5
medqa,r1-distill-llama-8b,medqa_test_00215,0,0.544969,4
medqa,r1-distill-llama-8b,medqa_test_00619,0,0.320051,1
medqa,r1-distill-llama-8b,medqa_test_00288,0,0.47799,1
medqa,r1-distill-llama-8b,medqa_test_00278,1,0.49161,5
medqa,r1-distill-llama-8b,medqa_test_00566,0,0.472409,3
medqa,r1-distill-llama-8b,medqa_test_00760,1,0.520386,4
medqa,r1-distill-llama-8b,medqa_test_00987,0,0.507214,3
medqa,r1-distill-llama-8b,medqa_test_01119,1,0.561271,3
medqa,r1-distill-llama-8b,medqa_test_01075,0,0.486181,5
medqa,r1-distill-llama-8b,medqa_test_00106,0,0.429291,3
medqa,r1-distill-llama-8b,medqa_test_00679,1,0.516265,2
medqa,r1-distill-llama-8b,medqa_test_00836,1,0.490077,1
medqa,r1-distill-llama-8b,medqa_test_00683,0,0.607039,3
medqa,r1-distill-llama-8b,medqa_test_00008,1,0.567857,2
medqa,r1-distill-llama-8b,medqa_test_01231,1,0.716545,1
medqa,r1-distill-llama-8b,medqa_test_00669,1,0.525854,1
medqa,r1-distill-llama-8b,medqa_test_00826,0,0.482462,1
medqa,r1-distill-llama-8b,medqa_test_00626,1,0.463182,4
medqa,r1-distill-llama-8b,medqa_test_00309,0,0.617883,1
medqa,r1-distill-llama-8b,medqa_test_00556,1,0.399549,2
medqa,r1-distill-llama-8b,medqa_test_00853,0,0.536441,5
medqa,r1-distill-llama-8b,medqa_test_00448,0,0.381723,4
medqa,r1-distill-llama-8b,medqa_test_00291,1,0.52094,1
medqa,r1-distill-llama-8b,medqa_test_00378,0,0.439771,4
medqa,r1-distill-llama-8b,medqa_test_00250,1,0.61889,4
medqa,r1-distill-llama-8b,medqa_test_01024,0,0.535615,1
medqa,r1-distill-llama-8b,medqa_test_00357,0,0.265426,5
medqa,r1-distill-llama-8b,medqa_test_01186,0,0.238735,3
medqa,r1-distill-llama-8b,medqa_test_00966,0,0.608316,4
medqa,r1-distill-llama-8b,medqa_test_00518,0,0.384139,3
