dataset,model,question_id,y_true,p_pred,fold
trivia_qa,qwen3-4b,trivia_qa_validation_09116,0,0.214928,4
trivia_qa,qwen3-4b,trivia_qa_validation_00264,1,0.327277,3
trivia_qa,qwen3-4b,trivia_qa_validation_07058,0,0.214754,3
trivia_qa,qwen3-4b,trivia_qa_validation_05423,1,0.888975,2
trivia_qa,qwen3-4b,trivia_qa_validation_08007,0,0.317525,1
trivia_qa,qwen3-4b,trivia_qa_validation_17843,1,0.508225,1
trivia_qa,qwen3-4b,trivia_qa_validation_12090,0,0.165847,2
trivia_qa,qwen3-4b,trivia_qa_validation_00957,1,0.779457,1
trivia_qa,qwen3-4b,trivia_qa_validation_05479,0,0.254305,2
trivia_qa,qwen3-4b,trivia_qa_validation_09597,1,0.051139,1
trivia_qa,qwen3-4b,trivia_qa_validation_08330,0,0.113322,3
trivia_qa,qwen3-4b,trivia_qa_validation_14621,0,0.053884,3
trivia_qa,qwen3-4b,trivia_qa_validation_11057,0,0.336814,1
trivia_qa,qwen3-4b,trivia_qa_validation_04630,0,0.09453,4
trivia_qa,qwen3-4b,trivia_qa_validation_12501,1,0.748334,2
trivia_qa,qwen3-4b,trivia_qa_validation_17026,0,0.472484,2
trivia_qa,qwen3-4b,trivia_qa_validation_00046,0,0.831006,4
trivia_qa,qwen3-4b,trivia_qa_validation_04598,1,0.122912,2
trivia_qa,qwen3-4b,trivia_qa_validation_09123,1,0.226841,5
trivia_qa,qwen3-4b,trivia_qa_validation_14269,0,0.30027,2
trivia_qa,qwen3-4b,trivia_qa_validation_16115,0,0.168715,2
trivia_qa,qwen3-4b,trivia_qa_validation_11593,0,0.299267,2
trivia_qa,qwen3-4b,trivia_qa_validation_06890,0,0.405132,1
trivia_qa,qwen3-4b,trivia_qa_validation_16436,0,0.172898,1
trivia_qa,qwen3-4b,trivia_qa_validation_12299,1,0.760422,5
trivia_qa,qwen3-4b,trivia_qa_validation_07338,0,0.321744,3
trivia_qa,qwen3-4b,trivia_qa_validation_17206,0,0.657344,4
trivia_qa,qwen3-4b,trivia_qa_validation_00045,0,0.657983,4
trivia_qa,qwen3-4b,trivia_qa_validation_01317,0,0.069006,2
trivia_qa,qwen3-4b,trivia_qa_validation_16223,1,0.634547,3
trivia_qa,qwen3-4b,trivia_qa_validation_01824,0,0.181139,5
trivia_qa,qwen3-4b,trivia_qa_validation_15704,1,0.702349,2
trivia_qa,qwen3-4b,trivia_qa_validation_04047,0,0.529298,2
trivia_qa,qwen3-4b,trivia_qa_validation_11337,1,0.626638,1
trivia_qa,qwen3-4b,trivia_qa_validation_03987,1,0.491214,3
trivia_qa,qwen3-4b,trivia_qa_validation_07019,1,0.38304,4
trivia_qa,qwen3-4b,trivia_qa_validation_02002,0,0.018087,2
trivia_qa,qwen3-4b,trivia_qa_validation_08224,0,0.770281,1
trivia_qa,qwen3-4b,trivia_qa_validation_13481,1,0.862426,4
trivia_qa,qwen3-4b,trivia_qa_validation_14229,1,0.74111,2
trivia_qa,qwen3-4b,trivia_qa_validation_13625,0,0.671572,3
trivia_qa,qwen3-4b,trivia_qa_validation_03119,0,0.521328,5
trivia_qa,qwen3-4b,trivia_qa_validation_09634,0,0.49926,1
trivia_qa,qwen3-4b,trivia_qa_validation_08915,0,0.182142,1
trivia_qa,qwen3-4b,trivia_qa_validation_10964,1,0.77826,1
trivia_qa,qwen3-4b,trivia_qa_validation_07420,0,0.17545,4
trivia_qa,qwen3-4b,trivia_qa_validation_13542,0,0.329201,3
trivia_qa,qwen3-4b,trivia_qa_validation_11676,1,0.536501,5
trivia_qa,qwen3-4b,trivia_qa_validation_17159,0,0.198118,2
trivia_qa,qwen3-4b,trivia_qa_validation_09638,1,0.725081,3
trivia_qa,qwen3-4b,trivia_qa_validation_07495,1,0.85113,4
trivia_qa,qwen3-4b,trivia_qa_validation_09764,1,0.770705,3
trivia_qa,qwen3-4b,trivia_qa_validation_05874,0,0.356668,3
trivia_qa,qwen3-4b,trivia_qa_validation_11236,0,0.685406,3
trivia_qa,qwen3-4b,trivia_qa_validation_01707,1,0.720577,5
trivia_qa,qwen3-4b,trivia_qa_validation_03326,1,0.804855,1
trivia_qa,qwen3-4b,trivia_qa_validation_02825,1,0.780548,3
trivia_qa,qwen3-4b,trivia_qa_validation_06898,1,0.866399,5
trivia_qa,qwen3-4b,trivia_qa_validation_00574,0,0.042898,5
trivia_qa,qwen3-4b,trivia_qa_validation_08073,0,0.226814,5
trivia_qa,qwen3-4b,trivia_qa_validation_09262,0,0.066146,2
trivia_qa,qwen3-4b,trivia_qa_validation_05567,1,0.765554,2
trivia_qa,qwen3-4b,trivia_qa_validation_03670,1,0.784537,3
trivia_qa,qwen3-4b,trivia_qa_validation_15779,1,0.333549,5
trivia_qa,qwen3-4b,trivia_qa_validation_06876,1,0.690273,3
trivia_qa,qwen3-4b,trivia_qa_validation_13180,1,0.490702,2
trivia_qa,qwen3-4b,trivia_qa_validation_00954,1,0.505593,2
trivia_qa,qwen3-4b,trivia_qa_validation_04642,1,0.393872,4
trivia_qa,qwen3-4b,trivia_qa_validation_11008,0,0.462206,2
trivia_qa,qwen3-4b,trivia_qa_validation_11755,0,0.052287,4
trivia_qa,qwen3-4b,trivia_qa_validation_08976,0,0.027749,2
trivia_qa,qwen3-4b,trivia_qa_validation_05359,1,0.587731,3
trivia_qa,qwen3-4b,trivia_qa_validation_12222,0,0.469263,1
trivia_qa,qwen3-4b,trivia_qa_validation_02413,1,0.733898,1
trivia_qa,qwen3-4b,trivia_qa_validation_00559,1,0.729946,1
trivia_qa,qwen3-4b,trivia_qa_validation_11322,0,0.323572,2
trivia_qa,qwen3-4b,trivia_qa_validation_12263,0,0.280244,2
trivia_qa,qwen3-4b,trivia_qa_validation_11180,1,0.558794,1
trivia_qa,qwen3-4b,trivia_qa_validation_14609,0,0.150081,5
trivia_qa,qwen3-4b,trivia_qa_validation_16983,1,0.593735,3
trivia_qa,qwen3-4b,trivia_qa_validation_03035,0,0.714663,1
trivia_qa,qwen3-4b,trivia_qa_validation_10195,1,0.639434,4
trivia_qa,qwen3-4b,trivia_qa_validation_04029,1,0.622528,3
trivia_qa,qwen3-4b,trivia_qa_validation_04916,1,0.659737,5
trivia_qa,qwen3-4b,trivia_qa_validation_04652,1,0.729314,1
trivia_qa,qwen3-4b,trivia_qa_validation_03007,0,0.644877,5
trivia_qa,qwen3-4b,trivia_qa_validation_00968,1,0.841121,4
trivia_qa,qwen3-4b,trivia_qa_validation_06380,1,0.488978,3
trivia_qa,qwen3-4b,trivia_qa_validation_13769,1,0.705102,3
trivia_qa,qwen3-4b,trivia_qa_validation_07125,1,0.804279,4
trivia_qa,qwen3-4b,trivia_qa_validation_00810,0,0.375113,4
trivia_qa,qwen3-4b,trivia_qa_validation_04212,1,0.732369,2
trivia_qa,qwen3-4b,trivia_qa_validation_02642,1,0.884347,5
trivia_qa,qwen3-4b,trivia_qa_validation_12833,1,0.891316,2
trivia_qa,qwen3-4b,trivia_qa_validation_00192,0,0.026402,1
trivia_qa,qwen3-4b,trivia_qa_validation_16982,0,0.30296,1
trivia_qa,qwen3-4b,trivia_qa_validation_14641,0,0.18014,4
trivia_qa,qwen3-4b,trivia_qa_validation_08669,0,0.075071,5
trivia_qa,qwen3-4b,trivia_qa_validation_06037,0,0.167551,5
trivia_qa,qwen3-4b,trivia_qa_validation_15439,0,0.645396,4
trivia_qa,qwen3-4b,trivia_qa_validation_08560,0,0.236691,1
trivia_qa,qwen3-4b,trivia_qa_validation_14118,1,0.537472,1
trivia_qa,qwen3-4b,trivia_qa_validation_06569,1,0.639634,2
trivia_qa,qwen3-4b,trivia_qa_validation_13554,0,0.310207,5
trivia_qa,qwen3-4b,trivia_qa_validation_13115,1,0.517106,2
trivia_qa,qwen3-4b,trivia_qa_validation_11304,1,0.840676,5
trivia_qa,qwen3-4b,trivia_qa_validation_05519,0,0.338358,3
trivia_qa,qwen3-4b,trivia_qa_validation_03282,1,0.740892,1
trivia_qa,qwen3-4b,trivia_qa_validation_08727,0,0.014647,4
trivia_qa,qwen3-4b,trivia_qa_validation_16377,0,0.167984,3
trivia_qa,qwen3-4b,trivia_qa_validation_07969,0,0.425975,1
trivia_qa,qwen3-4b,trivia_qa_validation_06289,1,0.565315,4
trivia_qa,qwen3-4b,trivia_qa_validation_15611,0,0.643163,3
trivia_qa,qwen3-4b,trivia_qa_validation_07166,1,0.703621,5
trivia_qa,qwen3-4b,trivia_qa_validation_14389,0,0.481522,5
trivia_qa,qwen3-4b,trivia_qa_validation_05321,1,0.797084,1
trivia_qa,qwen3-4b,trivia_qa_validation_17007,1,0.882998,4
trivia_qa,qwen3-4b,trivia_qa_validation_04632,0,0.201888,5
trivia_qa,qwen3-4b,trivia_qa_validation_05991,1,0.672199,1
trivia_qa,qwen3-4b,trivia_qa_validation_00184,0,0.509868,1
trivia_qa,qwen3-4b,trivia_qa_validation_09763,1,0.783657,2
trivia_qa,qwen3-4b,trivia_qa_validation_09518,0,0.124619,3
trivia_qa,qwen3-4b,trivia_qa_validation_16639,0,0.441346,4
trivia_qa,qwen3-4b,trivia_qa_validation_09224,0,0.027638,4
trivia_qa,qwen3-4b,trivia_qa_validation_17608,0,0.239744,1
trivia_qa,qwen3-4b,trivia_qa_validation_15429,0,0.314228,1
trivia_qa,qwen3-4b,trivia_qa_validation_05586,1,0.826544,1
trivia_qa,qwen3-4b,trivia_qa_validation_10691,0,0.725233,3
trivia_qa,qwen3-4b,trivia_qa_validation_15504,1,0.761584,5
trivia_qa,qwen3-4b,trivia_qa_validation_12758,1,0.851849,5
trivia_qa,qwen3-4b,trivia_qa_validation_12705,0,0.661849,4
trivia_qa,qwen3-4b,trivia_qa_validation_03447,0,0.841939,4
trivia_qa,qwen3-4b,trivia_qa_validation_10307,0,0.288469,5
trivia_qa,qwen3-4b,trivia_qa_validation_16861,1,0.61595,3
trivia_qa,qwen3-4b,trivia_qa_validation_04311,0,0.45782,3
trivia_qa,qwen3-4b,trivia_qa_validation_01872,0,0.033996,1
trivia_qa,qwen3-4b,trivia_qa_validation_15578,1,0.671854,4
trivia_qa,qwen3-4b,trivia_qa_validation_12207,1,0.715469,5
trivia_qa,qwen3-4b,trivia_qa_validation_11540,1,0.857684,4
trivia_qa,qwen3-4b,trivia_qa_validation_14213,1,0.719659,3
trivia_qa,qwen3-4b,trivia_qa_validation_02288,0,0.607266,2
trivia_qa,qwen3-4b,trivia_qa_validation_02457,0,0.204834,5
trivia_qa,qwen3-4b,trivia_qa_validation_02449,1,0.666071,3
trivia_qa,qwen3-4b,trivia_qa_validation_10312,1,0.803347,3
trivia_qa,qwen3-4b,trivia_qa_validation_07733,0,0.013361,1
trivia_qa,qwen3-4b,trivia_qa_validation_13133,0,0.216349,3
trivia_qa,qwen3-4b,trivia_qa_validation_13478,1,0.408739,4
trivia_qa,qwen3-4b,trivia_qa_validation_12205,1,0.068163,5
trivia_qa,qwen3-4b,trivia_qa_validation_04417,1,0.796732,3
trivia_qa,qwen3-4b,trivia_qa_validation_04688,1,0.797278,5
trivia_qa,qwen3-4b,trivia_qa_validation_00576,0,0.244745,3
trivia_qa,qwen3-4b,trivia_qa_validation_01269,1,0.739633,5
trivia_qa,qwen3-4b,trivia_qa_validation_12288,0,0.602203,2
trivia_qa,qwen3-4b,trivia_qa_validation_12614,1,0.757327,4
trivia_qa,qwen3-4b,trivia_qa_validation_06335,1,0.276497,4
trivia_qa,qwen3-4b,trivia_qa_validation_09625,1,0.544107,3
trivia_qa,qwen3-4b,trivia_qa_validation_06659,0,0.362504,5
trivia_qa,qwen3-4b,trivia_qa_validation_06410,0,0.193661,5
trivia_qa,qwen3-4b,trivia_qa_validation_08319,1,0.769339,3
trivia_qa,qwen3-4b,trivia_qa_validation_13636,1,0.634491,2
trivia_qa,qwen3-4b,trivia_qa_validation_07588,1,0.649836,1
trivia_qa,qwen3-4b,trivia_qa_validation_00382,0,0.299089,1
trivia_qa,qwen3-4b,trivia_qa_validation_06409,1,0.898682,3
trivia_qa,qwen3-4b,trivia_qa_validation_08139,0,0.484949,2
trivia_qa,qwen3-4b,trivia_qa_validation_16555,1,0.734765,3
trivia_qa,qwen3-4b,trivia_qa_validation_08816,1,0.645155,4
trivia_qa,qwen3-4b,trivia_qa_validation_01660,1,0.086374,3
trivia_qa,qwen3-4b,trivia_qa_validation_06551,0,0.403066,2
trivia_qa,qwen3-4b,trivia_qa_validation_11168,0,0.43045,3
trivia_qa,qwen3-4b,trivia_qa_validation_08325,0,0.242299,3
trivia_qa,qwen3-4b,trivia_qa_validation_11958,0,0.06813,5
trivia_qa,qwen3-4b,trivia_qa_validation_02824,1,0.793732,2
trivia_qa,qwen3-4b,trivia_qa_validation_08656,1,0.224208,1
trivia_qa,qwen3-4b,trivia_qa_validation_10866,1,0.862993,1
trivia_qa,qwen3-4b,trivia_qa_validation_05539,0,0.230384,2
trivia_qa,qwen3-4b,trivia_qa_validation_09236,0,0.691942,3
trivia_qa,qwen3-4b,trivia_qa_validation_10550,0,0.271327,3
trivia_qa,qwen3-4b,trivia_qa_validation_14475,1,0.763935,5
trivia_qa,qwen3-4b,trivia_qa_validation_03911,0,0.366267,3
trivia_qa,qwen3-4b,trivia_qa_validation_01244,1,0.243331,1
trivia_qa,qwen3-4b,trivia_qa_validation_09996,1,0.020061,1
trivia_qa,qwen3-4b,trivia_qa_validation_07510,0,0.506919,5
trivia_qa,qwen3-4b,trivia_qa_validation_11128,0,0.3854,1
trivia_qa,qwen3-4b,trivia_qa_validation_05526,0,0.819337,2
trivia_qa,qwen3-4b,trivia_qa_validation_16310,1,0.60148,3
trivia_qa,qwen3-4b,trivia_qa_validation_17912,0,0.415579,4
trivia_qa,qwen3-4b,trivia_qa_validation_03045,1,0.84952,1
trivia_qa,qwen3-4b,trivia_qa_validation_01048,0,0.121767,3
trivia_qa,qwen3-4b,trivia_qa_validation_16448,0,0.019412,2
trivia_qa,qwen3-4b,trivia_qa_validation_03998,1,0.762729,3
trivia_qa,qwen3-4b,trivia_qa_validation_08162,0,0.071902,2
trivia_qa,qwen3-4b,trivia_qa_validation_01957,0,0.147712,5
trivia_qa,qwen3-4b,trivia_qa_validation_06827,0,0.654451,1
trivia_qa,qwen3-4b,trivia_qa_validation_11844,1,0.377314,5
trivia_qa,qwen3-4b,trivia_qa_validation_09774,1,0.712228,2
trivia_qa,qwen3-4b,trivia_qa_validation_14858,1,0.715678,4
trivia_qa,qwen3-4b,trivia_qa_validation_09881,1,0.868031,5
trivia_qa,qwen3-4b,trivia_qa_validation_01887,0,0.227554,3
trivia_qa,qwen3-4b,trivia_qa_validation_03596,1,0.416571,1
trivia_qa,qwen3-4b,trivia_qa_validation_17095,1,0.132711,4
trivia_qa,qwen3-4b,trivia_qa_validation_04736,1,0.846298,3
trivia_qa,qwen3-4b,trivia_qa_validation_06297,1,0.85325,3
trivia_qa,qwen3-4b,trivia_qa_validation_01243,0,0.213462,1
trivia_qa,qwen3-4b,trivia_qa_validation_03237,0,0.441606,4
trivia_qa,qwen3-4b,trivia_qa_validation_13654,0,0.157127,3
trivia_qa,qwen3-4b,trivia_qa_validation_08293,0,0.86942,1
trivia_qa,qwen3-4b,trivia_qa_validation_03167,1,0.856968,1
trivia_qa,qwen3-4b,trivia_qa_validation_07979,0,0.199871,3
trivia_qa,qwen3-4b,trivia_qa_validation_05256,0,0.638314,3
trivia_qa,qwen3-4b,trivia_qa_validation_16478,0,0.770749,5
trivia_qa,qwen3-4b,trivia_qa_validation_06008,0,0.117656,4
trivia_qa,qwen3-4b,trivia_qa_validation_01757,0,0.078387,2
trivia_qa,qwen3-4b,trivia_qa_validation_00254,0,0.822936,1
trivia_qa,qwen3-4b,trivia_qa_validation_09503,1,0.614003,4
trivia_qa,qwen3-4b,trivia_qa_validation_08256,0,0.253389,5
trivia_qa,qwen3-4b,trivia_qa_validation_00165,0,0.645773,5
trivia_qa,qwen3-4b,trivia_qa_validation_14833,1,0.494866,1
trivia_qa,qwen3-4b,trivia_qa_validation_15305,0,0.030578,1
trivia_qa,qwen3-4b,trivia_qa_validation_11739,1,0.642351,5
trivia_qa,qwen3-4b,trivia_qa_validation_14837,0,0.018019,1
trivia_qa,qwen3-4b,trivia_qa_validation_13216,1,0.882338,4
trivia_qa,qwen3-4b,trivia_qa_validation_06785,0,0.668361,4
trivia_qa,qwen3-4b,trivia_qa_validation_10282,0,0.051222,2
trivia_qa,qwen3-4b,trivia_qa_validation_05089,1,0.433085,2
trivia_qa,qwen3-4b,trivia_qa_validation_06908,0,0.611971,1
trivia_qa,qwen3-4b,trivia_qa_validation_15553,0,0.275773,4
trivia_qa,qwen3-4b,trivia_qa_validation_07316,0,0.449327,3
trivia_qa,qwen3-4b,trivia_qa_validation_09916,0,0.406483,2
trivia_qa,qwen3-4b,trivia_qa_validation_12738,0,0.768371,2
trivia_qa,qwen3-4b,trivia_qa_validation_03099,0,0.529783,1
trivia_qa,qwen3-4b,trivia_qa_validation_15150,1,0.776337,4
trivia_qa,qwen3-4b,trivia_qa_validation_10944,1,0.180124,5
trivia_qa,qwen3-4b,trivia_qa_validation_00552,0,0.107223,5
trivia_qa,qwen3-4b,trivia_qa_validation_02570,1,0.779148,2
trivia_qa,qwen3-4b,trivia_qa_validation_07163,1,0.714008,4
trivia_qa,qwen3-4b,trivia_qa_validation_00416,0,0.070368,2
trivia_qa,qwen3-4b,trivia_qa_validation_06215,1,0.815495,5
trivia_qa,qwen3-4b,trivia_qa_validation_11403,1,0.621024,4
trivia_qa,qwen3-4b,trivia_qa_validation_01583,0,0.360757,2
trivia_qa,qwen3-4b,trivia_qa_validation_07236,1,0.795575,3
trivia_qa,qwen3-4b,trivia_qa_validation_02418,0,0.105451,5
trivia_qa,qwen3-4b,trivia_qa_validation_02307,1,0.687617,1
trivia_qa,qwen3-4b,trivia_qa_validation_17862,1,0.789022,5
trivia_qa,qwen3-4b,trivia_qa_validation_03564,0,0.108936,2
trivia_qa,qwen3-4b,trivia_qa_validation_14532,0,0.215688,4
trivia_qa,qwen3-4b,trivia_qa_validation_15759,1,0.775775,1
trivia_qa,qwen3-4b,trivia_qa_validation_03231,0,0.608539,2
trivia_qa,qwen3-4b,trivia_qa_validation_08321,0,0.304795,5
trivia_qa,qwen3-4b,trivia_qa_validation_11548,0,0.120769,3
trivia_qa,qwen3-4b,trivia_qa_validation_05774,1,0.590531,2
trivia_qa,qwen3-4b,trivia_qa_validation_08244,1,0.797581,3
trivia_qa,qwen3-4b,trivia_qa_validation_05419,1,0.501972,5
trivia_qa,qwen3-4b,trivia_qa_validation_14522,1,0.625543,3
trivia_qa,qwen3-4b,trivia_qa_validation_12553,1,0.661983,2
trivia_qa,qwen3-4b,trivia_qa_validation_08926,1,0.705904,1
trivia_qa,qwen3-4b,trivia_qa_validation_15063,0,0.525397,3
trivia_qa,qwen3-4b,trivia_qa_validation_14942,0,0.179278,4
trivia_qa,qwen3-4b,trivia_qa_validation_09813,1,0.830988,1
trivia_qa,qwen3-4b,trivia_qa_validation_06729,1,0.861798,4
trivia_qa,qwen3-4b,trivia_qa_validation_04822,0,0.760197,4
trivia_qa,qwen3-4b,trivia_qa_validation_02890,1,0.768114,3
trivia_qa,qwen3-4b,trivia_qa_validation_13779,1,0.790336,3
trivia_qa,qwen3-4b,trivia_qa_validation_08187,0,0.031294,1
trivia_qa,qwen3-4b,trivia_qa_validation_14359,1,0.817813,1
trivia_qa,qwen3-4b,trivia_qa_validation_01700,0,0.067497,1
trivia_qa,qwen3-4b,trivia_qa_validation_15638,0,0.045737,5
trivia_qa,qwen3-4b,trivia_qa_validation_03362,0,0.21578,3
trivia_qa,qwen3-4b,trivia_qa_validation_04721,0,0.567091,2
trivia_qa,qwen3-4b,trivia_qa_validation_03303,0,0.443742,2
trivia_qa,qwen3-4b,trivia_qa_validation_16241,1,0.697417,4
trivia_qa,qwen3-4b,trivia_qa_validation_17918,0,0.574798,5
trivia_qa,qwen3-4b,trivia_qa_validation_15357,1,0.574643,2
trivia_qa,qwen3-4b,trivia_qa_validation_05019,0,0.464124,5
trivia_qa,qwen3-4b,trivia_qa_validation_06211,0,0.341993,3
trivia_qa,qwen3-4b,trivia_qa_validation_06435,0,0.008398,2
trivia_qa,qwen3-4b,trivia_qa_validation_11926,1,0.548684,4
trivia_qa,qwen3-4b,trivia_qa_validation_03640,1,0.777629,3
trivia_qa,qwen3-4b,trivia_qa_validation_03927,1,0.859993,5
trivia_qa,qwen3-4b,trivia_qa_validation_14928,0,0.539899,4
trivia_qa,qwen3-4b,trivia_qa_validation_12834,1,0.499159,4
trivia_qa,qwen3-4b,trivia_qa_validation_09497,1,0.760589,5
trivia_qa,qwen3-4b,trivia_qa_validation_02033,1,0.888232,4
trivia_qa,qwen3-4b,trivia_qa_validation_03233,0,0.741449,5
trivia_qa,qwen3-4b,trivia_qa_validation_10014,0,0.362011,4
trivia_qa,qwen3-4b,trivia_qa_validation_15187,0,0.540025,3
trivia_qa,qwen3-4b,trivia_qa_validation_05066,1,0.720739,3
trivia_qa,qwen3-4b,trivia_qa_validation_12559,1,0.841218,4
trivia_qa,qwen3-4b,trivia_qa_validation_06603,0,0.287394,1
trivia_qa,qwen3-4b,trivia_qa_validation_08453,1,0.741512,2
trivia_qa,qwen3-4b,trivia_qa_validation_14931,0,0.175332,3
trivia_qa,qwen3-4b,trivia_qa_validation_15106,0,0.047853,1
trivia_qa,qwen3-4b,trivia_qa_validation_08675,0,0.024871,4
trivia_qa,qwen3-4b,trivia_qa_validation_10591,0,0.298153,3
trivia_qa,qwen3-4b,trivia_qa_validation_05745,0,0.063245,3
trivia_qa,qwen3-4b,trivia_qa_validation_11173,1,0.517094,2
trivia_qa,qwen3-4b,trivia_qa_validation_00846,1,0.505008,2
trivia_qa,qwen3-4b,trivia_qa_validation_03873,1,0.784033,4
trivia_qa,qwen3-4b,trivia_qa_validation_03973,1,0.799638,2
trivia_qa,qwen3-4b,trivia_qa_validation_02775,0,0.088157,4
trivia_qa,qwen3-4b,trivia_qa_validation_05687,0,0.3136,2
trivia_qa,qwen3-4b,trivia_qa_validation_09848,1,0.830696,5
trivia_qa,qwen3-4b,trivia_qa_validation_06820,0,0.284982,1
trivia_qa,qwen3-4b,trivia_qa_validation_14907,0,0.541322,4
trivia_qa,qwen3-4b,trivia_qa_validation_08421,1,0.40806,1
trivia_qa,qwen3-4b,trivia_qa_validation_11989,1,0.110553,4
trivia_qa,qwen3-4b,trivia_qa_validation_07038,0,0.592654,5
trivia_qa,qwen3-4b,trivia_qa_validation_03319,0,0.061519,3
trivia_qa,qwen3-4b,trivia_qa_validation_02548,0,0.384272,5
trivia_qa,qwen3-4b,trivia_qa_validation_04261,1,0.747425,3
trivia_qa,qwen3-4b,trivia_qa_validation_10175,1,0.622422,2
trivia_qa,qwen3-4b,trivia_qa_validation_14853,1,0.76686,5
trivia_qa,qwen3-4b,trivia_qa_validation_07931,0,0.490206,3
trivia_qa,qwen3-4b,trivia_qa_validation_09718,1,0.591784,1
trivia_qa,qwen3-4b,trivia_qa_validation_05292,0,0.021184,5
trivia_qa,qwen3-4b,trivia_qa_validation_13456,0,0.405762,5
trivia_qa,qwen3-4b,trivia_qa_validation_09330,0,0.293977,3
trivia_qa,qwen3-4b,trivia_qa_validation_08852,0,0.086734,2
trivia_qa,qwen3-4b,trivia_qa_validation_07136,0,0.406291,1
trivia_qa,qwen3-4b,trivia_qa_validation_14543,0,0.258904,1
trivia_qa,qwen3-4b,trivia_qa_validation_12564,1,0.81044,3
trivia_qa,qwen3-4b,trivia_qa_validation_02672,1,0.097764,1
trivia_qa,qwen3-4b,trivia_qa_validation_01604,1,0.554142,2
trivia_qa,qwen3-4b,trivia_qa_validation_07684,1,0.786121,4
trivia_qa,qwen3-4b,trivia_qa_validation_01782,0,0.003691,3
trivia_qa,qwen3-4b,trivia_qa_validation_17582,0,0.611241,4
trivia_qa,qwen3-4b,trivia_qa_validation_06312,0,0.068271,2
trivia_qa,qwen3-4b,trivia_qa_validation_15880,0,0.158372,1
trivia_qa,qwen3-4b,trivia_qa_validation_11305,0,0.089804,5
trivia_qa,qwen3-4b,trivia_qa_validation_13979,1,0.895954,4
trivia_qa,qwen3-4b,trivia_qa_validation_13336,1,0.29195,5
trivia_qa,qwen3-4b,trivia_qa_validation_08509,0,0.081217,2
trivia_qa,qwen3-4b,trivia_qa_validation_13845,1,0.712749,2
trivia_qa,qwen3-4b,trivia_qa_validation_13351,0,0.683092,2
medqa,r1-distill-llama-8b,medqa_test_00990,0,0.579589,4
medqa,r1-distill-llama-8b,medqa_test_00202,0,0.621072,4
medqa,r1-distill-llama-8b,medqa_test_01258,1,0.493813,4
medqa,r1-distill-llama-8b,medqa_test_00277,1,0.434584,1
medqa,r1-distill-llama-8b,medqa_test_00015,0,0.374904,5
medqa,r1-distill-llama-8b,medqa_test_01202,1,0.613834,4
medqa,r1-distill-llama-8b,medqa_test_01027,1,0.705315,3
medqa,r1-distill-llama-8b,medqa_test_00827,1,0.487277,5
medqa,r1-distill-llama-8b,medqa_test_00681,1,0.599731,3
medqa,r1-distill-llama-8b,medqa_test_00932,0,0.533609,2
medqa,r1-distill-llama-8b,medqa_test_00387,1,0.444819,2
medqa,r1-distill-llama-8b,medqa_test_00235,1,0.693452,3
medqa,r1-distill-llama-8b,medqa_test_00066,0,0.671725,1
medqa,r1-distill-llama-8b,medqa_test_00347,1,0.726069,2
medqa,r1-distill-llama-8b,medqa_test_01121,0,0.268235,2
medqa,r1-distill-llama-8b,medqa_test_00376,1,0.221715,2
medqa,r1-distill-llama-8b,medqa_test_00035,1,0.570268,2
medqa,r1-distill-llama-8b,medqa_test_01145,1,0.68655,1
medqa,r1-distill-llama-8b,medqa_test_00950,0,0.558608,5
medqa,r1-distill-llama-8b,medqa_test_00825,1,0.485192,3
medqa,r1-distill-llama-8b,medqa_test_01030,0,0.394908,2
medqa,r1-distill-llama-8b,medqa_test_00845,1,0.779254,2
medqa,r1-distill-llama-8b,medqa_test_00802,1,0.558953,3
medqa,r1-distill-llama-8b,medqa_test_00650,1,0.667933,5
medqa,r1-distill-llama-8b,medqa_test_00540,0,0.546844,5
medqa,r1-distill-llama-8b,medqa_test_00796,0,0.790714,2
medqa,r1-distill-llama-8b,medqa_test_00715,0,0.527037,5
medqa,r1-distill-llama-8b,medqa_test_00002,0,0.444788,3
medqa,r1-distill-llama-8b,medqa_test_00395,1,0.572823,1
medqa,r1-distill-llama-8b,medqa_test_00464,1,0.620924,1
medqa,r1-distill-llama-8b,medqa_test_00959,1,0.456885,5
medqa,r1-distill-llama-8b,medqa_test_00761,0,0.295207,1
medqa,r1-distill-llama-8b,medqa_test_00454,0,0.457684,2
medqa,r1-distill-llama-8b,medqa_test_00920,1,0.586932,1
medqa,r1-distill-llama-8b,medqa_test_00528,0,0.485624,5
medqa,r1-distill-llama-8b,medqa_test_01166,1,0.650986,2
medqa,r1-distill-llama-8b,medqa_test_00187,1,0.743029,5
medqa,r1-distill-llama-8b,medqa_test_00997,1,0.538079,2
medqa,r1-distill-llama-8b,medqa_test_00371,1,0.225213,4
medqa,r1-distill-llama-8b,medqa_test_01142,1,0.685709,1
medqa,r1-distill-llama-8b,medqa_test_00586,0,0.406222,5
medqa,r1-distill-llama-8b,medqa_test_01155,0,0.173362,5
medqa,r1-distill-llama-8b,medqa_test_00536,1,0.545035,5
medqa,r1-distill-llama-8b,medqa_test_00510,0,0.664522,2
medqa,r1-distill-llama-8b,medqa_test_00976,1,0.709254,1
medqa,r1-distill-llama-8b,medqa_test_01050,0,0.309783,5
medqa,r1-distill-llama-8b,medqa_test_01263,0,0.576658,2
medqa,r1-distill-llama-8b,medqa_test_00631,1,0.645229,2
